Length,Elapsed Time,L1 Cache miss,L2 Cache miss,L3 Cache miss,Num of instructions
89728,24.958002,90911,97272,1539,211612377
89856,24.870001,91108,96165,629,211969212
89984,24.951002,91478,94271,437,212241695
90112,24.938002,91686,101711,628,212699771
90240,24.993002,91251,99415,488,213039091
90368,24.988001,91678,99538,421,213328016
90496,25.050001,91723,94845,634,213574032
90624,25.076002,92465,97116,547,214054628
90752,25.159000,92531,96961,410,214308772
90880,25.151001,92246,96782,455,214598140
91008,25.200001,92355,107485,676,214904911
91136,25.260002,92169,98821,607,215367626
91264,25.294001,93035,98013,386,215635398
91392,25.384001,93639,105063,489,215888663
91520,25.361002,93317,98321,516,216237176
91648,25.605001,93642,100991,488,216686102
91776,25.463001,93500,101101,522,216984619
91904,25.519001,92845,103277,696,217229439
92032,25.550001,94098,98114,672,217534193
92160,25.533001,94267,99806,569,217913335
92288,25.637001,94479,104291,524,218239644
92416,25.567001,93926,97873,585,218548498
92544,25.693001,94365,103993,474,218852478
92672,25.706001,95283,100481,299,219221881
92800,25.891001,94958,105817,517,219604578
92928,26.076002,95530,113748,1979,219983986
93056,25.820002,94728,98881,985,220278523
93184,25.899002,95297,103874,1018,220603483
93312,25.863001,94851,102722,557,220853232
93440,25.975000,95534,108673,907,221156261
93568,25.960001,95969,100183,659,221420354
93696,26.056002,95857,101422,727,221799070
93824,26.014002,95870,102887,814,222062061
93952,25.998001,96428,104363,529,222395274
94080,26.228001,96483,101527,565,222563605
94208,26.140001,97061,106456,628,222951789
94336,26.297001,96842,103661,452,223322535
94464,26.175001,97453,105284,505,223580078
94592,26.346001,97967,105765,538,223922278
94720,26.465002,97807,105217,813,224393871
94848,26.285002,97505,104776,1069,224813897
94976,26.455002,97987,109467,472,225120010
95104,26.359001,98213,111390,521,225296117
95232,26.382002,97263,109124,793,225545807
95360,26.479002,98977,110572,924,225791870
95488,26.517002,98699,107571,652,226235869
95616,26.489000,99196,107506,368,226560749
95744,26.607000,98347,102562,485,227077713
95872,26.613001,99058,106283,868,227448641
96000,26.750002,99562,108719,905,227702353
96128,26.735001,98461,104784,885,227988062
96256,26.822001,99733,108501,592,228321492
96384,26.818001,98701,110201,809,228612450
96512,26.866001,100108,107794,735,228808910
96640,26.890001,100374,103139,912,229215299
96768,26.867001,99678,108772,927,229532828
96896,26.943001,100115,105551,619,230028096
97024,27.210001,100889,106424,1243,230254831
97152,27.011002,101127,108434,582,230616139
97280,27.055002,101178,105061,865,230941879
97408,27.072001,101485,107870,1234,231276084
97536,27.126001,101592,108943,424,231775062
97664,27.374001,100261,106022,867,232045625
97792,27.249001,101793,109116,1005,232345654
97920,27.265001,102007,110392,750,232691570
98048,27.362001,101368,114031,925,233010427
98176,27.558960,102558,106991,1158,233405555
98304,27.381001,101059,108776,774,233757716
98432,27.455002,102698,111086,907,234128090
98560,27.488001,102754,115435,828,234527469
98688,27.443001,102469,109880,777,234826522
98816,27.771002,102756,112116,1065,235096553
98944,27.596001,102994,116453,629,235320171
99072,27.755001,102878,110095,637,235537060
99200,27.726002,103804,113697,500,235860680
99328,27.739929,103655,121712,805,236394613
99456,27.778002,103789,114369,946,236653952
99584,27.813002,104206,116150,474,237018387
99712,27.806002,104297,120093,535,237206572
99840,27.875002,103955,113898,889,237522022
99968,28.067001,104054,117003,1053,237887316
100096,27.871002,103891,118442,877,238091921
100224,27.943001,104524,113171,1060,238529588
100352,28.100000,105307,120532,663,239156149
100480,28.114929,104346,117355,874,239400826
100608,28.200001,104928,118664,1172,239739871
100736,28.107002,105694,118728,1140,239942605
100864,28.277000,104970,117097,1270,240262543
100992,28.149002,105282,117938,968,240676221
101120,28.397001,106174,120321,895,241024879
101248,28.334002,105919,120484,962,241337320
101376,28.276001,105555,118883,1158,241656926
101504,28.379002,105980,116776,847,242010662
101632,41.416000,106175,120277,4982,242476031
101760,28.473001,106580,117487,751,242668744
101888,28.497002,107119,116051,688,242935313
102016,28.451002,107243,116444,712,243390488
102144,28.531002,107491,115051,1011,243829889
102272,28.531002,107060,113711,797,244090926
102400,28.654001,107801,119437,424,244641706
102528,28.673002,107697,117895,528,244898911
102656,28.766001,108101,122329,733,245269545
102784,28.887001,107789,121226,628,245530364
102912,28.787001,108663,120420,1020,245987263
103040,28.847002,108756,123527,703,246421785
103168,28.891001,108627,121408,549,246659245
103296,29.115002,108573,119506,523,246917791
103424,28.928001,108381,117990,457,247220015
103552,29.042002,108954,124784,525,247508796
103680,29.143002,108867,119480,438,247840413
103808,29.069002,109117,120988,583,248077835
103936,29.087002,109576,118137,737,248377418
104064,29.108002,109473,119356,704,248849401
104192,29.272001,109731,118457,625,249089174
104320,29.258001,110701,123781,877,249346087
104448,29.308001,110450,119299,609,249746678
104576,29.242001,110327,116859,632,250083369
104704,29.280001,110662,120859,783,250393692
104832,29.391001,110459,123421,735,250550893
104960,29.445002,110744,126202,562,250893088
105088,29.610001,111120,120677,502,251257598
105216,29.728001,111200,127722,653,251532495
105344,29.619001,111396,127128,707,251838222
105472,29.733002,111354,125769,589,252211862
105600,29.677002,111949,121249,683,252599684
105728,29.800001,111336,124312,742,252876368
105856,29.968002,111583,125728,837,253103366
105984,30.019001,111675,123492,502,253445919
106112,29.759001,112348,122287,898,253787549
106240,29.916002,112196,127203,664,254023494
106368,30.018002,112737,125734,668,254307186
106496,30.134001,113054,125419,479,254727829
106624,30.138000,112478,123205,1037,255166330
106752,29.864002,112820,126584,845,255469680
106880,30.070002,112934,125344,801,255674116
107008,30.350002,113009,129093,950,256043018
107136,30.256001,113732,125438,859,256361042
107264,30.200001,113531,125556,745,256569034
107392,30.228001,113773,126329,777,256853724
107520,30.338001,113798,129452,802,257310600
107648,30.378002,114202,124828,1042,257547613
107776,30.417002,114119,125782,705,257874234
107904,30.262001,114626,126229,814,258145887
108032,30.404001,114297,127319,1046,258570129
108160,30.578001,114176,132027,723,258921817
108288,30.482002,114366,130559,1061,259093557
108416,30.599001,114830,129091,1257,259559468
108544,30.596001,115217,125627,623,259974428
108672,30.627001,115231,131356,818,260260218
108800,30.724001,114905,130866,948,260640046
108928,30.566002,115778,126310,939,260923081
109056,30.874001,115498,127587,713,261284214
109184,30.998001,115962,128861,824,261671496
109312,30.978001,116222,132515,640,261961874
109440,30.933001,115922,137742,579,262438848
109568,30.911001,116319,131146,847,262841674
109696,30.987001,116569,133466,704,263122905
109824,31.005001,116628,128937,841,263438431
109952,31.156002,116525,134366,721,263672031
110080,31.155001,117035,136120,817,264109634
110208,31.403931,116768,132452,581,264566534
110336,31.047001,117334,127380,811,264846766
110464,31.123001,117125,131700,613,265108092
110592,31.233002,117542,129405,631,265700320
110720,31.399002,117505,137615,587,265933114
110848,31.354002,117843,132589,552,266214032
110976,31.438002,117548,127455,865,266437162
111104,31.275002,118217,130687,763,266803103
111232,31.424927,118154,132192,893,267237014
111360,31.428001,118380,131774,669,267479321
111488,31.681002,117988,134058,740,267721138
111616,31.654001,118009,137668,936,268031271
111744,31.605001,118937,132103,854,268317445
111872,31.477001,119083,134100,774,268685098
112000,31.669001,118790,133087,621,268804118
112128,31.727001,119423,134091,702,269195557
112256,31.698975,118884,136890,744,269510379
112384,31.736002,119509,133912,573,269666239
112512,31.721001,119971,135266,547,269922348
112640,31.727001,119754,136140,531,270445491
112768,31.856001,119954,137619,687,270680443
112896,31.854002,120636,133370,778,270935814
113024,32.066002,119561,139340,884,271116609
113152,32.032001,121126,133099,888,271499922
113280,32.046001,119634,128560,875,271853687
113408,31.988001,121055,134780,775,272042342
113536,31.937002,120442,138256,576,272253143
113664,32.137001,120725,135133,815,272820032
113792,32.165001,121671,134486,724,273120931
113920,32.150002,120473,136809,636,273343058
114048,32.099003,121241,139514,634,273532893
114176,32.233002,121263,138062,907,273934211
114304,32.474003,122321,141987,593,274295347
114432,32.290001,122250,140630,852,274562495
114560,32.332001,121991,140645,799,274878979
114688,32.404003,122814,140954,851,275360053
114816,32.650002,123408,142363,618,275760479
114944,32.512001,123730,144023,825,276133338
115072,32.516003,123703,141350,771,276227675
115200,32.817001,124294,134591,939,276572513
115328,32.657001,124881,144706,867,276826191
115456,32.526001,123812,145946,850,277042107
115584,32.575001,124213,140213,547,277232799
115712,32.551003,124988,137328,796,277590032
115840,32.877003,125587,143744,872,277936119
115968,32.797001,123841,139305,1133,278153835
116096,33.053001,125656,138813,1109,278346735
116224,32.756001,125652,140868,708,278754119
116352,32.908001,126224,147797,1098,279162953
116480,32.693001,125357,151878,832,279416688
116608,32.918003,126562,135907,741,279859175
116736,33.021000,125940,142271,875,280438336
116864,33.013000,126717,139299,887,280652982
116992,33.132000,126460,136728,1199,280942182
117120,33.108002,126718,152426,569,281203325
117248,33.116943,126931,138892,1174,281603968
117376,33.070000,126346,139895,1052,281919270
117504,33.153000,126183,140550,1049,282060201
117632,33.183002,127269,144895,943,282410901
117760,33.359001,127348,139770,1141,282877029
117888,33.481003,127736,148530,820,283192789
118016,33.305000,128295,143856,1305,283385968
118144,33.304001,127127,144067,1730,283478458
118272,33.427002,126895,148569,774,283952873
118400,33.402000,128604,142220,1078,284317785
118528,33.625000,128346,143748,997,284567587
118656,33.528000,128695,150284,828,284914761
118784,33.971001,128430,150615,2121,285558834
118912,33.533001,128796,146092,1008,285835636
119040,33.670002,128838,142640,895,286191230
119168,33.917969,128873,141187,1167,286396128
119296,33.614002,128809,141981,1149,286745015
119424,33.778000,129701,143256,588,287047780
119552,33.719002,129282,148770,856,287246249
119680,33.797001,128780,143079,712,287578768
119808,33.919003,128799,144973,1132,288003899
119936,34.000000,129490,145259,1118,288388840
120064,33.923000,130500,151278,724,288802911
120192,34.126003,129581,143441,1337,288938812
120320,34.022003,130949,148449,928,289282806
120448,33.883003,131152,144863,1258,289705247
120576,34.031002,129749,156343,1004,289976384
120704,34.092003,129962,150011,1012,290343460
120832,34.068001,129660,151721,855,290969534
120960,34.232002,131142,152772,719,291188098
121088,34.323975,130061,144926,879,291576856
121216,34.410000,130486,144407,1117,291750861
121344,34.388000,130807,154976,846,292203257
121472,34.550003,131803,154050,998,292477002
121600,34.396000,130577,155419,1269,292631259
121728,34.403000,132166,151043,1302,292883314
121856,34.480003,131201,155713,1140,293510345
121984,34.576000,131358,153151,1044,293762293
122112,34.658001,130821,147362,787,293972757
122240,34.682003,132638,148317,1236,294162099
122368,34.689003,131652,154789,849,294488553
122496,34.652000,132733,152611,1027,294841994
122624,34.705002,132332,154834,1215,295119811
122752,34.705002,133230,159522,1110,295508795
122880,34.917000,133330,150174,1183,295972299
123008,34.971001,133468,157851,1309,296278750
123136,34.961002,134020,158579,1084,296562088
123264,34.979000,134309,153908,1122,296813035
123392,34.940002,132846,155756,757,297225892
123520,35.053001,134219,166444,834,297480010
123648,34.939003,133847,154610,1109,297664617
123776,35.023003,134945,161386,675,297832575
123904,34.860962,134021,151212,1451,298299551
124032,35.060001,133722,156230,534,298670740
124160,35.306004,135238,159157,801,299068718
124288,35.086002,135166,147234,944,299284895
124416,35.355003,134901,155462,770,299571713
124544,35.361000,133396,150374,883,300045371
124672,35.409000,135194,162468,791,300448706
124800,35.522003,135892,159804,993,300794489
124928,35.547001,136493,153833,1212,301224542
125056,35.802002,136974,152278,1532,301532255
125184,35.532001,136393,154627,779,301885871
125312,35.623001,135806,156449,945,302198221
125440,35.549000,137282,155799,1151,302681732
125568,35.636002,135550,160733,834,302909854
125696,35.543003,137440,158006,1088,303138127
125824,35.704002,137144,159973,721,303379925
125952,35.583000,137246,162340,1045,303882293
126080,35.749001,135393,157232,904,304274008
126208,35.945004,137204,159321,1208,304514151
126336,35.689003,136099,158988,1640,304759120
126464,35.854000,137831,159321,932,305120600
126592,35.803001,138434,158035,1174,305342173
126720,36.241001,139136,158542,1062,305664863
126848,36.025002,139173,155426,1121,305946716
126976,36.153000,138013,167203,1456,306478294
127104,36.142002,138939,163769,1021,306749733
127232,35.951000,139172,160654,1087,307028047
127360,36.066002,138048,164058,1050,307341128
127488,36.150002,138920,153486,1308,307788955
127616,36.352001,137667,168537,1550,308024623
127744,36.264000,138846,169346,973,308282105
127872,36.416000,140344,155508,1187,308577202
128000,36.411003,138040,158912,1030,309035268
