array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
15488;1.5510001183;11947;2418;1136;123904;83957350400;7103949
15616;1.5180001259;10279;2414;1041;124928;85350809600;6934453
15744;1.5120000839;7619;3748;1271;125952;86755737600;6705778
15872;1.6230000257;7382;3699;950;126976;88172134400;7009886
16000;1.4880000353;7632;2362;951;128000;89600000000;6766795
16128;1.5610001087;9612;2543;1128;129024;91039334400;7133915
16256;1.5760000944;9571;2479;875;130048;92490137600;7200738
16384;1.6959228516;10194;5442;1240;131072;93952409600;7152653
16512;1.6340000629;9257;2969;1226;132096;95426150400;7230279
16640;1.6140000820;10290;2515;1025;133120;96911360000;7385021
16768;1.6460000277;9257;2835;1130;134144;98408038400;7535752
16896;1.6540000439;10460;2697;1295;135168;99916185600;7572621
17024;1.6640000343;8228;4015;1094;136192;101435801600;7440462
17152;1.6540000439;9470;3147;1114;137216;102966886400;7400820
17280;1.7580001354;10416;3149;1079;138240;104509440000;7790820
17408;1.7170001268;10211;2586;1017;139264;106063462400;7844143
17536;1.7110000849;10972;2882;1134;140288;107628953600;7652306
17664;1.6740000248;9003;2695;1256;141312;109205913600;7661949
17792;1.7280000448;9724;2744;1313;142336;110794342400;7900180
17920;1.7500001192;10488;2683;1116;143360;112394240000;7995736
18048;1.7520000935;10253;2739;1124;144384;114005606400;7984843
18176;1.7390000820;9077;3022;1308;145408;115628441600;7748830
18304;1.8240001202;11630;4713;1278;146432;117262745600;8111010
18432;1.8040001392;10719;4308;1261;147456;118908518400;8100978
18560;1.7840000391;10208;3362;1297;148480;120565760000;7994807
18688;1.8880001307;13211;2795;1741;149504;122234470400;8670748
18816;1.8200000525;11056;2731;1251;150528;123914649600;8305066
18944;2.4270000458;9676;3823;2523;151552;125606297600;8165179
19072;1.8750001192;10290;4624;1362;152576;127309414400;8388094
19200;3.0970001221;13054;3707;1215;153600;129024000000;8661290
19328;1.9100000858;10430;3526;1028;154624;130750054400;8480584
19456;1.9380000830;11969;5218;1622;155648;132487577600;8567793
19584;1.9570001364;12872;3998;1257;156672;134236569600;8655234
19712;1.9240001440;10559;4263;1306;157696;135997030400;8548985
19840;2.0140001774;13175;4684;1466;158720;137768960000;8887821
19968;1.9810000658;12559;3478;2459;159744;139552358400;8899902
20096;2.0410001278;13220;3811;2330;160768;141347225600;9187640
20224;3.2090001106;11398;3588;1600;161792;143153561600;8787005
20352;2.0710000992;13263;4131;1242;162816;144971366400;9243185
20480;4.2850003242;11765;4299;1726;163840;146800640000;9126105
20608;2.0970001221;12624;4450;2527;164864;148641382400;9326215
20736;2.1670000553;16022;5044;1244;165888;150493593600;9545783
20864;2.0020000935;10872;4155;1330;166912;152357273600;9000611
20992;2.0510001183;10948;5460;1650;167936;154232422400;8987944
21120;2.1210000515;13748;4207;1584;168960;156119040000;9463650
21248;2.0480000973;12560;3691;1239;169984;158017126400;9356695
21376;2.1000001431;13597;3661;1406;171008;159926681600;9586302
21504;2.1010000706;13177;3299;1573;172032;161847705600;9620543
21632;2.1710000038;16737;4147;2382;173056;163780198400;9957668
21760;2.1440000534;12366;4312;2784;174080;165724160000;9584749
21888;2.1610000134;14068;3429;1379;175104;167679590400;9890776
22016;2.1370000839;13368;3787;2767;176128;169646489600;9784445
22144;2.2160000801;16342;3991;2571;177152;171624857600;10139713
22272;2.2570002079;16354;3659;2752;178176;173614694400;10341318
22400;2.2010002136;13644;3735;1339;179200;175616000000;9904157
22528;2.2510001659;14816;4318;1860;180224;177628774400;10187812
22656;2.1920001507;11533;5026;1600;181248;179653017600;9841923
22784;2.2320001125;12301;3511;2641;182272;181688729600;10207851
22912;2.2320001125;13538;3779;2845;183296;183735910400;10191693
23040;2.2820000648;13664;4236;2859;184320;185794560000;10270953
23168;2.2920000553;13727;5781;2929;185344;187864678400;10160850
23296;2.3150000572;15206;4226;2843;186368;189946265600;10334005
23424;2.3650000095;13940;5251;2748;187392;192039321600;10604685
23552;2.3190000057;13707;5608;1885;188416;194143846400;10439618
23680;2.2920000553;14256;3799;1821;189440;196259840000;10504141
23808;2.3260002136;15649;5165;1728;190464;198387302400;10648002
23936;2.3960001469;16582;5453;1728;191488;200526233600;10811917
24064;2.3370001316;14733;3967;1774;192512;202676633600;10694839
24192;2.4060001373;15006;5015;1603;193536;204838502400;10766470
24320;2.4770002365;17349;4640;1905;194560;207011840000;11205179
24448;2.3860001564;13847;5427;1678;195584;209196646400;10689735
24576;2.5110001564;17203;7146;2212;196608;211392921600;11220767
24704;2.4130001068;13997;4921;1675;197632;213600665600;10878134
24832;2.4620001316;14965;6622;2076;198656;215819878400;10899143
24960;2.4090001583;14939;4047;2920;199680;218050560000;10991306
25088;2.4970002174;15837;4630;3084;200704;220292710400;11283864
25216;2.4680001736;14955;4746;2318;201728;222546329600;11150809
25344;2.5070002079;15252;5755;1671;202752;224811417600;11356630
25472;2.5140001774;15777;4941;1921;203776;227087974400;11530446
25600;2.6610000134;20067;5050;2956;204800;229376000000;11889456
25728;2.5880000591;18953;7344;1806;205824;231675494400;11715302
25856;3.5900001526;21447;4831;1763;206848;233986457600;12142872
25984;2.5680000782;17181;6206;3241;207872;236308889600;11606249
26112;3.3650002480;19736;6947;2912;208896;238642790400;11986918
26240;2.6260001659;17274;4340;1691;209920;240988160000;12059470
26368;2.5630002022;16383;4724;3332;210944;243344998400;11717815
26496;5.8740000725;15709;7689;3524;211968;245713305600;11792826
