array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
13952;2.1890001297;21261;6783;1764;111616;20296914;13415646
14080;2.4690001011;21326;7484;1083;112640;20502726;13483788
14208;2.9830000401;21510;7554;1145;113664;20708715;13551948
14336;3.0110001564;21073;4991;1041;114688;20914879;13622265
14464;2.3530001640;22022;8351;1242;115712;21121218;13686129
14592;2.2390000820;22295;7744;2025;116736;21327729;13752095
14720;2.1560001373;21895;5911;1991;117760;21534412;13818077
14848;2.1820001602;22229;6356;1862;118784;21741264;13886220
14976;2.1940000057;22643;6221;1340;119808;21948285;13952222
15104;2.1850001812;22653;6642;1263;120832;22155472;14020364
15232;2.1940000057;22849;5633;2029;121856;22362825;14088524
15360;2.2700002193;23447;8785;1982;122880;22570342;14158845
15488;2.2540001869;23824;9020;1366;123904;22778021;14224865
15616;2.2450001240;23849;8906;1266;124928;22985861;14293006
15744;2.2680001259;24129;8824;1283;125952;23193862;14361168
15872;2.2590000629;24704;7697;1131;126976;23402021;14431486
16000;2.2670001984;24841;7496;1398;128000;23610337;14499664
16128;2.2700002193;25169;8125;1361;129024;23818810;14569982
16256;2.2940001488;25329;8052;878;130048;24027437;14640317
16384;2.2590000629;24969;7291;1489;131072;24236218;14483468
16512;2.3330001831;25483;7093;1401;132096;24445152;14649161
16640;2.2860000134;25510;8514;1318;133120;24654236;14816886
16768;2.3210000992;25826;8082;1480;134144;24863471;14984954
16896;2.3510000706;26896;8955;1371;135168;25072855;15155019
17024;2.4300000668;27052;10209;1195;136192;25282387;15322783
17152;2.4600000381;27248;9407;1206;137216;25492065;15492685
17280;2.4340000153;27027;8339;1201;138240;25701889;15662603
17408;2.4750001431;27596;8357;1375;139264;25911857;15834682
17536;2.5530002117;28479;10505;1256;140288;26121969;16002464
17664;2.5770001411;28542;9632;1578;141312;26332223;16172366
17792;2.5950000286;28483;10658;1639;142336;26542619;16342286
17920;2.5640001297;28907;8516;2426;143360;26753155;16514363
18048;2.6170001030;29265;9541;2447;144384;26963831;16684301
18176;2.6470000744;29390;10540;1505;145408;27174645;16856381
18304;2.7320001125;29935;11808;1713;146432;27385596;17028477
18432;2.7980000973;30318;11755;1736;147456;27596684;17202732
18560;2.7170002460;30177;10614;2484;148480;27807907;17370528
18688;2.8060002327;30781;11131;1471;149504;28019265;17540432
18816;2.8070001602;30840;10445;1208;150528;28230756;17710352
18944;2.7970001698;31408;9148;2306;151552;28442380;17882429
19072;2.8660001755;31404;10215;1284;152576;28654136;18052369
19200;2.8430001736;31567;10420;1785;153600;28866023;18224445
19328;2.9530000687;31948;13661;2501;154624;29078040;18396543
19456;2.9380002022;32583;12984;2447;155648;29290186;18570798
19584;2.9400000572;32206;11700;1616;156672;29502461;18740752
19712;5.0460000038;33070;13458;1683;157696;29714863;18912834
19840;3.0720000267;33111;12558;1722;158720;29927392;19084927
19968;3.0810000896;33543;13218;2527;159744;30140047;19259183
20096;3.0850000381;33511;11524;1604;160768;30352827;19431297
20224;3.0630002022;33958;11017;1413;161792;30565731;19605549
20352;3.1210000515;34338;12472;1582;162816;30778758;19779823
20480;3.1120002270;33890;12136;1824;163840;30991909;19956301
20608;6.1330003738;35111;14809;2008;164864;31205181;20124120
20736;3.2290000916;35028;13587;1897;165888;31418574;20294021
20864;3.2540001869;35017;15458;1518;166912;31632088;20463942
20992;6.3860001564;36344;15705;1696;167936;31845722;20636021
21120;3.2750000954;35368;12445;1652;168960;32059474;20805956
21248;6.3120002747;36401;15867;1714;169984;32273345;20978038
21376;3.3640000820;36121;13635;2110;171008;32487334;21150131
21504;3.4410002232;36935;15420;1608;172032;32701439;21324388
21632;3.3940000534;36475;13396;2833;173056;32915660;21494341
21760;3.4540002346;37119;15216;2811;174080;33129997;21666421
21888;3.4360001087;36615;14024;1774;175104;33344449;21838515
22016;3.5070002079;38032;14601;2117;176128;33559014;22012772
22144;3.5700001717;37771;15161;1799;177152;33773694;22184886
22272;3.5540001392;37862;14248;1827;178176;33988485;22359140
22400;3.6900000572;38294;14231;1707;179200;34203390;22533412
22528;3.6510002613;38268;14831;1672;180224;34418405;22709843
22656;3.6790001392;38689;14955;2148;181248;34633532;22879817
22784;3.6800000668;39103;14121;2206;182272;34848768;23051895
22912;3.7310001850;38859;16975;1966;183296;35064114;23223991
23040;4.1950001717;39622;14633;2222;184320;35279570;23398245
23168;3.7680001259;39792;16734;2010;185344;35495133;23570360
23296;3.7760002613;39593;16408;1761;186368;35710805;23744614
23424;3.8190002441;40107;15371;2445;187392;35926584;23918884
23552;3.8020002842;40347;15614;2159;188416;36142469;24095315
23680;3.8990001678;40760;16269;2465;189440;36358460;24267449
23808;3.9130001068;40755;17338;2235;190464;36574557;24441703
23936;3.9180002213;41346;16412;1911;191488;36790759;24615975
24064;5.2760000229;41630;16267;2275;192512;37007065;24792406
24192;3.9830002785;41793;17666;2133;193536;37223475;24966696
24320;4.0520000458;42518;18789;1847;194560;37439988;25143126
24448;4.0479736328;42498;17310;3035;195584;37656604;25319580
24576;4.1170001030;41598;17554;3077;196608;37873322;25498181
24704;4.1060004234;42245;18054;3915;197632;38090141;25563103
24832;4.0960001945;42714;19246;3256;198656;38307062;25630094
24960;4.1160001755;42860;17990;3066;199680;38524083;25697102
25088;4.1579999924;44091;20590;3573;200704;38741205;25766268
25216;4.1370000839;43810;19581;2447;201728;38958426;25833294
25344;4.1310000420;43884;18173;2353;202752;39175746;25902461
25472;4.1810002327;44253;20174;2228;203776;39393164;25971645
25600;4.1909999847;44932;17811;3346;204800;39610681;26042987
25728;4.1930003166;44897;20744;3392;205824;39828295;26110032
25856;4.1800003052;45097;20895;2209;206848;40046006;26179197
25984;4.2200002670;45313;20396;2400;207872;40263814;26248381
26112;4.1750001907;46054;19365;3287;208896;40481717;26319724
26240;4.2520003319;46291;20868;3263;209920;40699717;26388926
26368;4.2000002861;45965;20023;2316;210944;40917812;26460268
26496;4.2320003510;46416;20925;2246;211968;41136001;26531629
26624;4.2420001030;46903;21753;3781;212992;41354285;26605147
26752;4.3180003166;47192;22111;3479;214016;41572662;26672211
26880;4.2490000725;47085;20985;2299;215040;41791133;26741375
27008;4.2520003319;47362;21861;2255;216064;42009697;26810559
27136;4.2930002213;48435;22209;3251;217088;42228353;26881902
27264;4.2930002213;48342;21453;3166;218112;42447101;26951104
27392;4.2770004272;47745;23158;2677;219136;42665941;27022446
27520;4.3050003052;48678;23154;2678;220160;42884872;27093806
27648;4.3010001183;49479;22715;2634;221184;43103894;27167325
27776;4.3500003815;49428;23094;2562;222208;43323006;27236545
27904;4.3100004196;48820;23617;2373;223232;43542208;27307887
28032;4.3050003052;49382;22832;2277;224256;43761500;27379248
28160;4.3010001183;51005;22888;2475;225280;43980881;27452766
28288;4.3520002365;50170;22958;2383;226304;44200350;27524144
28416;4.5340003967;50007;22844;2790;227328;44419908;27597662
28544;4.3210000992;50688;24466;3606;228352;44639553;27671199
28672;5.9010004997;51491;25681;2915;229376;44859286;27746893
28800;7.4530005455;51438;26366;2739;230400;45079106;27813975
28928;4.3310003281;51043;24630;2379;231424;45299013;27883138
29056;5.9720001221;51953;23430;3459;232448;45519006;27952323
29184;4.5710000992;52883;24466;2425;233472;45739086;28023665
29312;4.9640002251;52715;24609;4766;234496;45959250;28092870
29440;4.4200000763;51677;25953;2322;235520;46179500;28164210
29568;4.4040002823;52994;22761;2543;236544;46399835;28235570
29696;4.4240002632;53479;23923;2361;237568;46620254;28309089
29824;4.4450001717;53344;23830;3705;238592;46840758;28378309
29952;4.4500002861;53660;24178;3774;239616;47061345;28449651
30080;4.4440002441;53124;26538;2681;240640;47282015;28521011
30208;5.2170004845;54797;25820;2573;241664;47502769;28594530
30336;4.5230002403;54492;25305;3640;242688;47723605;28665910
30464;4.5010004044;54097;26193;3823;243712;47944523;28739428
30592;4.5740003586;54787;26033;2299;244736;48165524;28812964
30720;4.5250000954;55782;27900;3055;245760;48386606;28888663
30848;4.5520000458;56136;27878;2701;246784;48607769;28957897
30976;4.5060000420;55876;27596;4092;247808;48829014;29029237
31104;4.5460000038;56243;27618;3093;248832;49050339;29100597
31232;4.4960002899;57173;27008;2520;249856;49271744;29174116
31360;4.8000001907;57260;27285;3178;250880;49493229;29245494
31488;4.5450000763;56646;27090;3658;251904;49714794;29319012
31616;4.5310001373;57079;27317;2953;252928;49936439;29392548
31744;4.5659999847;58764;27639;4144;253952;50158162;29468243
31872;4.5930004120;58160;28601;2833;254976;50379964;29539640
32000;4.5370001793;57582;27371;3385;256000;50601844;29613157
32128;4.5580000877;58036;25770;2779;257024;50823802;29686693
32256;4.5880002975;59720;26962;3160;258048;51045838;29762388
32384;4.5980000496;59526;31182;4318;259072;51267952;29835942
32512;4.5730004311;59366;26978;2691;260096;51490143;29911637
32640;4.5910000801;59869;28463;4458;261120;51712410;29987348
32768;4.6220002174;58506;27198;3968;262144;51934754;30065219
32896;6.8490004539;59790;35008;3919;263168;52157174;30234131
33024;4.6270003319;59386;29891;3040;264192;52379670;30405057
33152;4.6920003891;60452;32079;3227;265216;52602242;30576001
33280;4.7160000801;61265;27706;2347;266240;52824889;30749105
33408;4.7570004463;61954;30878;4548;267264;53047611;30920066
33536;4.7900004387;61729;29825;3315;268288;53270408;31093168
33664;4.8590002060;61487;31614;4392;269312;53493279;31266288
33792;4.8250002861;61265;29791;4007;270336;53716225;31441567
33920;4.9780001640;63456;30851;4520;271360;53939244;31612547
34048;4.9790000916;63424;33533;4550;272384;54162337;31785651
34176;4.9430003166;62010;30468;3306;273408;54385504;31958768
34304;4.9740004539;63495;31269;3071;274432;54608743;32134048
34432;5.0070004463;64418;32181;4367;275456;54832056;32307186
34560;5.0160002708;64054;31358;3086;276480;55055440;32482464
34688;6.8560004234;64588;35038;4252;277504;55278898;32657762
34816;5.1100001335;65148;32071;3217;278528;55502427;32835217
34944;5.0960001945;65735;31414;3313;279552;55726028;33006214
35072;5.1130003929;65380;33267;3300;280576;55949700;33179315
35200;5.1650004387;65320;33406;4243;281600;56173443;33352437
35328;5.2250003815;66407;33622;3581;282624;56397258;33527716
35456;8.2920007706;67342;34085;3292;283648;56621143;33700853
35584;5.2090001106;66424;30922;4197;284672;56845099;33876130
35712;5.2250003815;66949;31084;4164;285696;57069125;34051426
35840;5.3250002861;67996;33783;4312;286720;57293220;34228883
35968;5.3080000877;67550;31924;4347;287744;57517386;34402037
36096;5.5050001144;67866;36868;4277;288768;57741621;34577317
36224;5.3750004768;68209;35190;3581;289792;57965925;34752611
36352;5.3940000534;68495;34525;4205;290816;58190298;34930066
36480;5.4860000610;69056;37528;3590;291840;58414739;35105382
36608;5.4300003052;68754;33737;3300;292864;58639249;35282834
36736;5.4930000305;69362;35316;3136;293888;58863828;35460306
36864;5.5790004730;69708;36143;3400;294912;59088474;35639940
36992;8.3040008545;70868;36283;3275;295936;59313188;35810955
37120;5.6200003624;70552;39368;4583;296960;59537970;35984057
37248;5.6170001030;70510;36028;3505;297984;59762819;36157175
37376;5.6330003738;72110;36730;4285;299008;59987735;36332454
37504;5.6460003853;71696;36558;3432;300032;60212718;36505592
37632;5.6540002823;70648;35834;3389;301056;60437767;36680870
37760;5.6960000992;71505;36562;2838;302080;60662883;36856166
37888;5.7930002213;72547;38654;3324;303104;60888065;37033624
38016;5.8070001602;73172;36116;3746;304128;61113313;37206777
38144;5.9250001907;73292;40142;3426;305152;61338626;37382058
38272;5.8560004234;72546;36544;3316;306176;61564005;37557351
38400;5.9720001221;74171;39664;3736;307200;61789449;37734808
38528;5.8980002403;73426;35938;3503;308224;62014959;37910121
38656;5.9550004005;74120;39473;3491;309248;62240533;38087576
38784;5.9390001297;74047;38432;4065;310272;62466172;38265046
38912;6.0000004768;75199;37114;3199;311296;62691875;38444680
39040;6.0190000534;74761;38331;3566;312320;62917642;38617851
39168;6.1090002060;76497;40064;5861;313344;63143473;38793131
39296;6.0930004120;75486;39462;4708;314368;63369368;38968426
39424;6.2030000687;76427;37369;3721;315392;63595327;39145880
39552;6.1820001602;76400;40655;3465;316416;63821349;39321197
39680;6.1220002174;75872;39861;3692;317440;64047434;39498648
39808;6.2720003128;76795;39839;3933;318464;64273582;39676122
39936;6.2470002174;77913;41190;5124;319488;64499793;39855753
40064;6.2240004539;77132;37497;4154;320512;64726066;40031083
40192;6.2870001793;77361;41138;3591;321536;64952402;40208539
40320;6.3330001831;78056;41483;3921;322560;65178800;40386011
40448;6.4900002480;78998;39592;3558;323584;65405259;40565640
40576;6.3760004044;78929;40710;3304;324608;65631781;40743132
40704;6.3950004578;78994;40704;3835;325632;65858364;40922762
40832;6.3680005074;79131;39398;4079;326656;66085008;41102408
40960;9.3590002060;79215;43652;3836;327680;66311714;41284218
41088;6.4440002441;78867;42055;3992;328704;66538481;41455249
41216;6.4880003929;80167;41881;3738;329728;66765308;41628354
41344;6.5620002747;80137;43202;4978;330752;66992196;41801473
41472;6.5670003891;81275;42582;3456;331776;67219144;41976752
41600;6.6400003433;80254;40598;4175;332800;67446153;42149888
41728;8.9370002747;81572;45281;4317;333824;67673221;42325170
41856;6.6290001869;81556;44213;5284;334848;67900350;42500462
41984;6.9520001411;82247;45973;4715;335872;68127538;42677919
42112;6.8539428711;81907;45078;4297;336896;68354785;42851083
42240;6.7630004883;82442;44470;3940;337920;68582092;43026353
42368;6.7310004234;81540;41744;4148;338944;68809458;43201647
42496;6.7610001564;82828;42219;5530;339968;69036883;43379102
42624;6.8460001945;83105;44068;3899;340992;69264367;43554419
42752;6.7920002937;82832;44298;4238;342016;69491909;43731870
42880;6.8600001335;83140;42648;4012;343040;69719510;43909342
43008;7.1350002289;85021;43158;5065;344064;69947169;44088975
43136;6.9610004425;84439;43655;5154;345088;70174886;44262148
43264;6.9670004845;84000;44781;5319;346112;70402661;44437428
43392;7.1230001450;85202;46385;3348;347136;70630494;44612723
43520;7.1200003624;86129;45581;5180;348160;70858384;44790179
43648;7.1770005226;86166;46587;4096;349184;71086332;44965492
43776;7.0810003281;85484;45586;4082;350208;71314337;45142947
43904;7.1360001564;86094;46154;3974;351232;71542399;45320418
44032;7.1380004883;86928;47307;4189;352256;71770518;45500049
44160;7.1840004921;86375;47205;4319;353280;71998693;45675381
44288;7.1990003586;86858;47417;4054;354304;72226925;45852835
44416;7.1700005531;87074;44353;4419;355328;72455214;46030305
44544;7.1870002747;87725;44222;4369;356352;72683559;46209936
44672;7.6450004578;87921;48217;4217;357376;72911959;46387429
44800;7.3460001945;88178;48550;4039;358400;73140416;46567058
44928;7.6030001640;88993;46465;4530;359424;73368928;46746707
45056;7.4200005531;88858;47036;4194;360448;73597497;46928513
45184;7.4230003357;89111;46348;4604;361472;73826120;47101705
45312;10.7410001755;89331;49235;4499;362496;74054799;47276984
45440;7.4710001945;89780;48683;4733;363520;74283533;47452279
45568;7.5570001602;90853;51148;6301;364544;74512321;47629735
45696;7.5530004501;89938;49769;5445;365568;74741165;47805048
45824;10.9830007553;91375;51016;5278;366592;74970063;47982505
45952;7.6040005684;90599;48980;4444;367616;75199016;48159974
46080;7.7920002937;92469;50421;5837;368640;75428023;48339607
46208;7.6880002022;91488;48684;4702;369664;75657085;48514937
46336;7.6720004082;91309;49569;5660;370688;75886200;48692391
46464;7.7350001335;91701;49289;6023;371712;76115369;48869863
46592;7.8300004005;93677;52995;5859;372736;76344592;49049495
46720;7.7710003853;92317;50377;4505;373760;76573869;49226984
46848;7.8000001907;92327;50010;5507;374784;76803199;49406614
46976;7.7809448242;92788;49872;4917;375808;77032583;49586263
47104;8.0020008087;94350;52457;4824;376832;77262019;49768069
47232;7.8670005798;93142;49431;6179;377856;77491509;49943419
47360;7.8520002365;93251;53589;5347;378880;77721051;50120874
47488;10.8620004654;94529;54649;4971;379904;77950646;50298347
47616;8.0780000687;95595;54030;5588;380928;78180294;50477976
47744;7.9930005074;94365;50065;4080;381952;78409995;50655466
47872;8.0729999542;94444;53023;6247;382976;78639747;50835097
48000;8.0870008469;94886;52646;4646;384000;78869552;51014744
48128;8.0530004501;95726;53655;4578;385024;79099409;51196551
48256;8.2250003815;96072;50949;4202;386048;79329317;51374059
48384;8.2460002899;96578;53220;5146;387072;79559278;51553693
48512;8.1830005646;95945;52746;4933;388096;79789290;51733337
48640;8.1700000763;96891;54812;5059;389120;80019353;51915145
48768;8.2150001526;97346;50487;4777;390144;80249468;52094810
48896;8.3090000153;98272;56114;6112;391168;80479634;52276617
49024;8.2870006561;98564;55325;8264;392192;80709851;52458440
49152;8.3280000687;96139;52516;4777;393216;80940120;52642426
49280;8.3340005875;97137;53697;4910;394240;81170439;52710563
49408;8.4020004272;98732;56499;6584;395264;81400808;52780754
49536;8.7790002823;97889;56953;5384;396288;81631228;52850961
49664;11.3800001144;99641;54388;5863;397312;81861699;52923329
49792;11.3600006104;99464;56123;5536;398336;82092220;52993555
49920;8.3780002594;99015;55554;6459;399360;82322791;53065920
50048;8.4360008240;99799;56660;6252;400384;82553412;53138304
50176;8.4000005722;100913;56878;6203;401408;82784083;53212848
50304;9.2590007782;100211;55790;6057;402432;83014804;53283091
50432;8.3960008621;100139;56251;4950;403456;83245574;53355458
50560;8.4110002518;100350;57485;5227;404480;83476394;53427841
50688;8.4320001602;101675;58333;6288;405504;83707263;53502384
50816;8.5110006332;101967;59623;4898;406528;83938182;53574786
50944;8.4130001068;101242;57897;4742;407552;84169149;53649329
51072;10.3740005493;101852;55059;5426;408576;84400166;53723890
51200;11.4790000916;103312;56466;6164;409600;84631232;53800608
51328;8.5040006638;102939;59383;6452;410624;84862346;53870869
51456;8.4800004959;103330;59802;6046;411648;85093509;53943235
51584;8.4769287109;102870;60806;6487;412672;85324721;54015619
51712;8.4910001755;104215;58727;6254;413696;85555981;54090162
51840;8.5100002289;104038;59520;5357;414720;85787289;54162564
51968;11.9800004959;103777;61304;5603;415744;86018646;54237109
52096;8.4890003204;103849;59751;6492;416768;86250050;54311666
52224;16.6970005035;106349;63686;6880;417792;86481503;54388387
52352;8.5600004196;105844;58307;5666;418816;86713003;54460805
52480;8.5860004425;105033;58303;5675;419840;86944551;54535350
52608;8.6240005493;104677;59097;5027;420864;87176147;54609907
52736;8.5620002747;106477;57978;5481;421888;87407790;54686626
52864;8.5890007019;106662;57577;4999;422912;87639481;54761204
52992;8.9810009003;107011;61871;6383;423936;87871218;54837926
53120;8.6750001907;107320;61597;6659;424960;88103003;54914658
53248;8.6430006027;108119;60546;6400;425984;88334835;54993553
53376;8.6270008087;107530;59497;5799;427008;88566714;55063832
53504;8.6610002518;107641;61915;6765;428032;88798639;55136199
53632;8.6140003204;107128;59739;5280;429056;89030612;55208583
53760;8.7410001755;109289;61082;7365;430080;89262630;55283126
53888;11.0110006332;109691;61637;5259;431104;89494696;55355530
54016;8.6600008011;107818;64697;6857;432128;89726807;55430070
54144;10.4490003586;109586;63316;6456;433152;89958965;55504631
54272;10.6110000610;110990;59872;6991;434176;90191169;55581351
54400;12.1430006027;111937;69257;6563;435200;90423419;55653770
54528;8.6880006790;109518;64055;6592;436224;90655715;55728311
54656;8.6940002441;109359;64418;5903;437248;90888057;55802871
54784;8.8320007324;111948;61141;6941;438272;91120444;55879592
54912;10.2380008698;111230;63371;6778;439296;91352877;55954170
55040;11.7020006180;111290;67752;6337;440320;91585356;56030889
55168;11.9020004272;111549;64115;5588;441344;91817879;56107623
55296;8.7670001984;113118;63037;6460;442368;92050449;56186517
55424;8.7820005417;112475;61789;6968;443392;92283063;56258955
55552;8.7309999466;111738;65520;5592;444416;92515722;56333497
55680;8.7690000534;112666;64621;5689;445440;92748427;56408058
55808;9.0180006027;114249;61364;5670;446464;92981176;56484774
55936;8.7949829102;113478;63900;6962;447488;93213970;56559354
56064;8.8380002975;111779;64234;7245;448512;93446808;56636072
56192;11.9360008240;114607;66243;5964;449536;93679691;56712810
56320;8.7970008850;115951;64719;6063;450560;93912619;56791703
56448;8.8550004959;114613;63279;5622;451584;94145591;56866301
56576;9.1230001450;114945;70187;6160;452608;94378607;56943017
56704;10.3310003281;115901;66808;7320;453632;94611667;57019755
56832;8.7860002518;116511;64670;5806;454656;94844772;57098649
56960;11.6610002518;116034;68166;6410;455680;95077920;57175404
57088;9.3440008163;115260;65093;7339;456704;95311112;57254298
57216;9.8300008774;116959;65413;5403;457728;95544348;57333208
57344;11.9640007019;117026;67474;6215;458752;95777627;57414280
57472;8.8740005493;117351;67811;6130;459776;96010951;57484577
57600;10.7200002670;116772;68427;5763;460800;96244317;57556943
57728;8.8870000839;118186;65294;5706;461824;96477727;57629327
57856;10.6700000763;119533;70026;6683;462848;96711180;57703873
57984;8.9610004425;118552;67821;5519;463872;96944677;57776275
58112;11.0780000687;118482;71035;6582;464896;97178216;57850816
58240;8.8880004883;119407;71018;7636;465920;97411798;57925375
58368;9.0290002823;119867;66877;5191;466944;97645424;58002093
58496;8.9739999771;119237;68103;6154;467968;97879092;58074513
58624;8.9920005798;119130;69098;7750;468992;98112802;58149055
58752;8.9960002899;120315;70395;7229;470016;98346556;58223617
58880;10.6400003433;121301;68332;6663;471040;98580352;58300334
59008;9.0329999924;120624;67933;7094;472064;98814190;58374912
59136;9.0010004044;119663;69562;6766;473088;99048071;58451630
59264;8.9790000916;121272;68480;5974;474112;99281993;58528366
59392;9.0340003967;123710;69949;7759;475136;99515958;58607262
59520;9.1350002289;122756;72229;6068;476160;99749965;58679699
59648;9.0460004807;121729;70201;6357;477184;99984014;58754243
59776;9.0750007629;122347;72785;5543;478208;100218105;58828802
59904;9.0530004501;124245;70430;7375;479232;100452238;58905520
60032;9.1700000763;123405;68915;6231;480256;100686412;58980100
60160;9.0390005112;122171;73770;5733;481280;100920628;59056816
60288;9.0750007629;122971;69714;5865;482304;101154886;59133552
60416;9.0680007935;124571;72290;5637;483328;101389185;59212449
60544;9.1820001602;124370;70297;6468;484352;101623525;59287045
60672;9.0530004501;123989;72540;6637;485376;101857906;59363761
60800;9.2600002289;123976;70087;5869;486400;102092329;59440498
60928;9.0680007935;126338;70537;5939;487424;102326793;59519392
61056;11.5950002670;125773;75112;7917;488448;102561297;59596146
61184;11.1020002365;125120;73205;6350;489472;102795843;59675042
