array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
61184;4.2239999771;52928;1811;30;489472;1310218649600;28648078
61312;4.7670001984;69020;2268;20;490496;1315706470400;30283541
61440;4.2180004120;50734;1417;17;491520;1321205760000;28585450
61568;4.2310004234;52430;1754;25;492544;1326716518400;28767169
61696;4.2280001640;53303;1549;22;493568;1332238745600;28683162
61824;4.1800003052;47984;1768;25;494592;1337772441600;28331182
61952;4.4730000496;53775;1525;19;495616;1343317606400;29051114
62080;4.3630003929;62653;1832;28;496640;1348874240000;29753592
62208;5.2450003624;60319;1814;21;497664;1354442342400;29994690
62336;4.5250000954;50509;1619;25;498688;1360021913600;28621288
62464;5.4030003548;56726;1799;18;499712;1365612953600;29781394
62592;4.2970004082;53465;1478;26;500736;1371215462400;29221383
62720;4.3340001106;54072;1928;26;501760;1376829440000;29327835
62848;4.3430004120;53570;1689;20;502784;1382454886400;29411071
62976;4.6800003052;55974;1573;17;503808;1388091801600;29639527
63104;4.3130002022;51124;1660;14;504832;1393740185600;29254421
63232;5.2050004005;68879;2047;25;505856;1399400038400;31530471
63360;4.4200000763;56625;1520;29;506880;1405071360000;29982958
63488;5.7270002365;60082;2018;15;507904;1410754150400;30405971
63616;5.6400003433;56986;1857;22;508928;1416448409600;29983747
63744;4.4270000458;58820;1824;29;509952;1422154137600;30145367
63872;4.4010000229;55068;1831;23;510976;1427871334400;29762548
64000;4.4710001945;56144;1655;18;512000;1433600000000;30268705
64128;4.5810003281;65192;1912;24;513024;1439340134400;31224362
64256;5.2450003624;56073;1840;29;514048;1445091737600;29997860
64384;4.9040002823;59734;2003;25;515072;1450854809600;30276986
64512;4.8750000000;61612;2253;31;516096;1456629350400;30793337
64640;4.3700003624;51573;1545;27;517120;1462415360000;29541833
64768;4.4320001602;53626;1586;18;518144;1468212838400;30049434
64896;4.4990000725;58985;1927;19;519168;1474021785600;30543577
65024;4.7270002365;51181;1571;32;520192;1479842201600;29853835
65152;4.5620002747;60906;2111;32;521216;1485674086400;31000194
65280;5.3250002861;53356;1724;27;522240;1491517440000;30389782
65408;4.7060003281;62016;2039;16;523264;1497372262400;31271476
65536;5.6790003777;56537;1661;25;524288;1503238553600;30546746
65664;5.3080000877;65993;2255;25;525312;1509116313600;31541793
65792;4.8310003281;73896;2627;26;526336;1515005542400;33004884
65920;4.4620003700;51114;1664;29;527360;1520906240000;30234048
66048;4.5500001907;53277;1603;15;528384;1526818406400;30097327
66176;4.5580000877;56399;2021;30;529408;1532742041600;30866175
66304;5.8580002785;75856;2335;24;530432;1538677145600;33219652
66432;5.6750001907;59671;1949;28;531456;1544623718400;31427644
66560;4.6490001678;58784;1646;27;532480;1550581760000;31538646
66688;4.6330003738;58842;1998;24;533504;1556551270400;31598140
66816;4.6140003204;58215;1808;24;534528;1562532249600;31299980
66944;4.7470002174;63593;1647;28;535552;1568524697600;32365513
67072;5.7050004005;56615;2436;26;536576;1574528614400;31285552
67200;5.6450004578;61029;2067;23;537600;1580544000000;31917015
67328;4.6520004272;61102;1755;17;538624;1586570854400;31700026
67456;4.7070002556;62643;1994;25;539648;1592609177600;32007423
67584;5.5350003242;57217;1736;24;540672;1598658969600;31719941
67712;5.6730003357;72088;2143;24;541696;1604720230400;33422304
67840;4.5700001717;53406;1666;16;542720;1610792960000;31261826
67968;4.7890000343;64767;2094;20;543744;1616877158400;32580954
68096;4.8080000877;64237;1850;25;544768;1622972825600;32748728
68224;4.7290000916;61033;1660;34;545792;1629079961600;32174373
68352;5.8430004120;56829;1902;28;546816;1635198566400;32045625
68480;5.6650004387;61161;1868;21;547840;1641328640000;32672877
68608;4.7670001984;60615;1675;15;548864;1647470182400;32475223
68736;4.7829999924;61328;1761;19;549888;1653623193600;32568335
68864;5.3340001106;72865;1906;26;550912;1659787673600;33925285
68992;4.8880000114;67873;2023;24;551936;1665963622400;33322920
69120;5.6290001869;65864;2128;20;552960;1672151040000;33356466
69248;4.6590003967;53151;1712;19;553984;1678349926400;31745166
69376;5.3770003319;97372;3296;20;555008;1684560281600;36968061
69504;4.8380002975;60913;1673;17;556032;1690782105600;32901703
69632;5.4570002556;64522;1921;34;557056;1697015398400;32866676
69760;4.8040003777;61712;2098;25;558080;1703260160000;32657528
69888;4.8560004234;56446;1859;28;559104;1709516390400;32213706
70016;4.8140001297;61165;1906;30;560128;1715784089600;32611821
70144;6.0760002136;65971;2234;20;561152;1722063257600;33688733
70272;5.4580001831;65267;1652;29;562176;1728353894400;33646528
70400;4.8590002060;63804;1927;26;563200;1734656000000;32995613
70528;4.9360003471;64753;2306;31;564224;1740969574400;33499601
70656;6.0010004044;73823;2801;30;565248;1747294617600;34588332
70784;5.8930001259;69980;1852;22;566272;1753631129600;34097007
70912;4.9430003166;61945;1771;20;567296;1759979110400;33534615
71040;5.0120000839;65605;1997;19;568320;1766338560000;34101001
71168;5.9320001602;66279;2356;25;569344;1772709478400;34070606
71296;5.6980004311;59292;1714;25;570368;1779091865600;33226102
71424;5.0200004578;66564;2003;32;571392;1785485721600;34161985
71552;5.1140003204;72662;2257;26;572416;1791891046400;34836028
71680;5.9250001907;59508;1678;15;573440;1798307840000;33468682
71808;5.5240001678;70547;1883;20;574464;1804736102400;34690384
71936;5.0800004005;68246;2512;26;575488;1811175833600;34510517
72064;5.0300002098;62396;2306;30;576512;1817627033600;34285187
72192;5.8880004883;59252;1825;20;577536;1824089702400;33247708
72320;5.7750000954;71907;2292;18;578560;1830563840000;34799489
72448;5.0270004272;62475;2182;21;579584;1837049446400;34107597
72576;5.1250004768;69627;2364;12;580608;1843546521600;34877932
72704;5.9720001221;62880;1971;29;581632;1850055065600;33984126
72832;5.1250004768;65954;1947;25;582656;1856575078400;34362038
72960;4.9790000916;58580;1887;20;583680;1863106560000;33763918
73088;5.0540003777;63647;1890;28;584704;1869649510400;34393328
73216;6.1580004692;73838;2202;25;585728;1876203929600;35603326
73344;5.0180001259;62107;1832;26;586752;1882769817600;34168041
73472;5.4770002365;87752;2709;18;587776;1889347174400;37456805
73600;5.0290002823;63601;1884;17;588800;1895936000000;34323915
73728;5.2570004463;74252;2066;18;589824;1902536294400;35842007
73856;10.4110002518;84000;3145;16;590848;1909148057600;37083150
73984;5.2770004272;75832;2439;39;591872;1915771289600;35974223
74112;5.9320001602;68544;2456;27;592896;1922405990400;35320935
74240;6.0600004196;72917;2343;23;593920;1929052160000;35863918
74368;5.2930002213;74444;2650;29;594944;1935709798400;36052861
74496;5.2520003319;71999;2291;15;595968;1942378905600;35729140
74624;5.9040002823;66692;2253;23;596992;1949059481600;34995143
74752;6.0100002289;65527;2213;24;598016;1955751526400;35026635
74880;5.2920002937;70680;2313;34;599040;1962455040000;35969794
75008;5.1740002632;62185;2179;25;600064;1969170022400;35109338
75136;6.2100005150;73199;2158;18;601088;1975896473600;36348157
75264;5.2110004425;67255;1853;26;602112;1982634393600;35478865
75392;5.3160004616;69081;2026;25;603136;1989383782400;36210668
75520;5.2620000839;68447;2079;25;604160;1996144640000;35760045
75648;5.3740000725;74130;2001;23;605184;2002916966400;36615987
75776;5.2290000916;65899;2572;29;606208;2009700761600;35428933
75904;6.1040000916;67040;1944;28;607232;2016496025600;35786900
76032;5.3810000420;75925;2712;63;608256;2023302758400;36550324
76160;5.2690000534;66801;2390;28;609280;2030120960000;35865880
76288;5.4060001373;73757;2209;24;610304;2036950630400;36714678
76416;6.3830003738;79211;2912;23;611328;2043791769600;37395808
76544;6.0380001068;72279;2040;26;612352;2050644377600;36430426
76672;5.4310002327;72528;2253;25;613376;2057508454400;36906749
76800;5.3470001221;69136;1983;16;614400;2064384000000;36352017
76928;6.1140003204;74280;2531;31;615424;2071271014400;36893571
77056;5.3860001564;71634;2257;24;616448;2078169497600;36649798
77184;6.1960000992;77223;2131;28;617472;2085079449600;37073470
77312;5.5100002289;76795;2464;34;618496;2092000870400;37536126
77440;5.4740004539;74640;2177;18;619520;2098933760000;37306026
77568;5.5960001945;73644;2248;29;620544;2105878118400;37158191
77696;5.5240001678;76100;2427;22;621568;2112833945600;37713104
77824;5.4530000687;73034;2267;21;622592;2119801241600;37107254
77952;6.1720004082;70609;2545;24;623616;2126780006400;36560555
78080;5.9470005035;77730;2356;25;624640;2133770240000;37850292
78208;5.4060001373;68660;2157;15;625664;2140771942400;36818459
78336;5.5800004005;78069;2336;30;626688;2147785113600;38025776
78464;6.3000001907;77455;2068;34;627712;2154809753600;37869862
78592;5.5330004692;74073;2310;22;628736;2161845862400;37662428
78720;6.1190004349;65414;2186;26;629760;2168893440000;36644990
78848;5.9290003777;75165;2482;28;630784;2175952486400;37746956
78976;5.4330000877;67271;2093;32;631808;2183023001600;36910400
79104;5.4300003052;68212;1809;33;632832;2190104985600;36897887
79232;6.0410003662;73412;2329;21;633856;2197198438400;37520196
79360;5.5620002747;74931;2402;28;634880;2204303360000;37921116
79488;6.2300004959;70423;2040;25;635904;2211419750400;37385128
79616;5.5570001602;75222;2135;28;636928;2218547609600;37800148
79744;6.2440004349;73752;2528;17;637952;2225686937600;37776985
79872;5.6310000420;76350;2030;21;638976;2232837734400;38400222
80000;5.5030002594;69132;1702;28;640000;2240000000000;37401199
80128;5.6670002937;80969;2527;22;641024;2247173734400;38686811
80256;5.4770002365;67753;1853;18;642048;2254358937600;37218458
80384;5.5320000648;67661;1915;26;643072;2261555609600;37543860
80512;5.6710004807;75401;2388;27;644096;2268763750400;38740237
80640;5.6490001678;71114;1883;22;645120;2275983360000;38481747
80768;5.7790002823;78658;2534;29;646144;2283214438400;39011807
80896;5.7400002480;78322;2330;17;647168;2290456985600;39050190
81024;5.6970005035;77245;2434;17;648192;2297711001600;38745918
81152;5.7430005074;78900;2227;25;649216;2304976486400;39128896
81280;5.7070002556;75777;2230;21;650240;2312253440000;38911891
81408;5.8060002327;82407;2390;19;651264;2319541862400;39447610
81536;5.7960004807;81407;2436;16;652288;2326841753600;39535789
81664;6.0050001144;91923;2793;24;653312;2334153113600;41059835
81792;5.8310003281;80422;2294;21;654336;2341475942400;39825324
81920;5.8700003624;83567;2908;20;655360;2348810240000;39999552
82048;6.4400005341;71032;2181;29;656384;2356156006400;38535597
82176;6.1570000648;76925;2575;23;657408;2363513241600;39344973
82304;6.7000002861;83241;2669;20;658432;2370881945600;39815528
82432;5.8510003090;80734;2425;19;659456;2378262118400;39859105
82560;5.6880002022;73251;2055;25;660480;2385653760000;38735657
82688;5.7720003128;75860;2264;24;661504;2393056870400;39237714
82816;5.9770002365;77891;2633;17;662528;2400471449600;39796319
82944;5.7930002213;76745;2271;27;663552;2407897497600;39333110
83072;6.0080003738;88890;2459;22;664576;2415335014400;41106009
83200;5.7860002518;75479;2378;35;665600;2422784000000;39283728
83328;5.8450002670;79750;2504;27;666624;2430244454400;39803306
83456;5.8530001640;78317;2329;29;667648;2437716377600;39724947
83584;5.9580001831;83628;2304;18;668672;2445199769600;40676983
83712;6.2300004959;94272;3649;18;669696;2452694630400;41976502
83840;6.4350004196;114299;3940;21;670720;2460200960000;44158839
83968;6.1919555664;96253;2674;25;671744;2467718758400;42412395
84096;6.1370000839;93465;3097;19;672768;2475248025600;41936864
84224;5.9240002632;80616;1982;23;673792;2482788761600;40239176
84352;5.9460000992;79836;2204;25;674816;2490340966400;40451975
84480;5.9250001907;81305;2158;21;675840;2497904640000;40390807
84608;6.0420002937;83481;2435;24;676864;2505479782400;41100053
84736;5.9260001183;77537;2278;22;677888;2513066393600;40343793
84864;5.9360003471;80141;2168;31;678912;2520664473600;40332878
84992;5.9810004234;81477;2398;35;679936;2528274022400;40694671
85120;6.0010004044;81146;2105;15;680960;2535895040000;40890765
85248;6.8240003586;87504;2385;21;681984;2543527526400;41604766
85376;8.5260000229;81237;2731;18;683008;2551171481600;40676744
85504;5.8650002480;73416;1956;32;684032;2558826905600;39909862
85632;6.0830001831;85091;2464;25;685056;2566493798400;41355087
85760;5.9370002747;75551;2419;24;686080;2574172160000;40379235
85888;6.1620001793;89204;2400;23;687104;2581861990400;42062052
86016;6.0670003891;82922;2609;25;688128;2589563289600;41320110
86144;6.0180001259;79001;2121;27;689152;2597276057600;40987192
86272;6.1510004997;88433;2705;21;690176;2605000294400;41918177
86400;6.2060003281;90741;2659;35;691200;2612736000000;42328061
86528;6.0040001869;78208;2169;26;692224;2620483174400;40843155
86656;6.1690001488;89373;2840;24;693248;2628241817600;42020145
86784;6.1910004616;86433;2471;30;694272;2636011929600;42210112
86912;6.1170001030;78488;2488;30;695296;2643793510400;41729760
87040;6.0450000763;76567;2271;21;696320;2651586560000;41107524
87168;6.3450002670;95987;3352;21;697344;2659391078400;43422131
87296;5.9690003395;74265;2050;27;698368;2667207065600;40589346
87424;6.3450002670;94612;2852;21;699392;2675034521600;43392535
87552;6.1790003777;85668;2284;19;700416;2682873446400;42136529
87680;6.2040004730;86462;2368;16;701440;2690723840000;42315808
87808;6.0520005226;77697;2146;26;702464;2698585702400;41198851
87936;6.4180002213;96898;3045;25;703488;2706459033600;43915947
88064;6.2460002899;87904;2649;28;704512;2714343833600;42468830
88192;6.1600003242;81899;2402;27;705536;2722240102400;41925177
88320;6.3250002861;90271;2621;29;706560;2730147840000;43135008
88448;6.4960002899;101846;3176;30;707584;2738067046400;44383352
88576;6.1950001717;81959;2242;28;708608;2745997721600;42221109
88704;6.1550002098;80279;2133;27;709632;2753939865600;41840162
88832;6.3390002251;89728;2401;34;710656;2761893478400;43209900
88960;6.3190002441;87479;3068;22;711680;2769858560000;42992429
89088;6.3620004654;87101;2175;28;712704;2777835110400;43390853
89216;6.3410000801;91389;2486;28;713728;2785823129600;43216852
89344;6.4430003166;94655;2665;30;714752;2793822617600;43876670
89472;6.3310003281;87409;2931;29;715776;2801833574400;43126160
89600;6.3140001297;85345;2554;22;716800;2809856000000;42818746
89728;6.3090004921;84899;2211;23;717824;2817889894400;42998028
89856;6.6350002289;105907;3400;17;718848;2825935257600;45439566
89984;6.2780003548;81577;2356;25;719872;2833992089600;42569355
90112;6.3510003090;87111;2352;29;720896;2842060390400;43224553
90240;6.4250001907;90842;2427;20;721920;2850140160000;43894981
90368;6.3800001144;85466;2527;20;722944;2858231398400;43321116
90496;6.2700004578;82783;2458;26;723968;2866334105600;42744704
90624;6.3160004616;79225;2184;29;724992;2874448281600;42965977
90752;6.3950004578;85816;2314;30;726016;2882573926400;43398858
90880;8.7080001831;101421;3422;18;727040;2890711040000;45420770
91008;6.4590001106;88571;3051;31;728064;2898859622400;44037345
91136;6.5580000877;99070;2725;26;729088;2907019673600;45140914
91264;6.3840003014;84749;2115;29;730112;2915191193600;43597883
91392;6.7600002289;109244;3270;30;731136;2923374182400;46253833
91520;6.4760003090;91120;2569;29;732160;2931568640000;44163034
91648;6.5130004883;93687;2717;29;733184;2939774566400;44422571
91776;6.6190004349;97985;2997;26;734208;2947991961600;45144301
91904;6.5240001678;92561;3005;27;735232;2956220825600;44359979
92032;6.9790005684;102757;2808;26;736256;2964461158400;45584083
92160;6.7730002403;106673;3519;26;737280;2972712960000;46316016
92288;6.6360001564;98528;2701;28;738304;2980976230400;45391070
92416;6.4140005112;82795;2930;18;739328;2989250969600;43667367
92544;6.4590001106;81526;2440;39;740352;2997537177600;43794969
92672;6.5690002441;91348;2328;31;741376;3005834854400;44847475
92800;6.8200001717;105737;3028;16;742400;3014144000000;46609413
92928;6.4220004082;80389;2093;24;743424;3022464614400;43742785
93056;6.5940003395;92081;2858;27;744448;3030796697600;44841993
93184;6.6800003052;95587;2621;22;745472;3039140249600;45659552
93312;6.7940001488;87511;2907;21;746496;3047495270400;44184870
93440;6.7290000916;98208;3201;21;747520;3055861760000;45963576
93568;6.5180001259;86462;2422;27;748544;3064239718400;44375530
93696;6.5130004883;84624;2352;21;749568;3072629145600;44387759
93824;6.7710003853;102024;3039;30;750592;3081030041600;46321850
93952;6.5990004539;86821;2366;22;751616;3089442406400;45065919
94080;6.7580003738;88436;2576;29;752640;3097866240000;45170223
94208;6.7740001678;100636;2866;19;753664;3106301542400;46272059
94336;7.2520003319;97047;2663;24;754688;3114748313600;46404833
94464;6.6740002632;90343;2339;30;755712;3123206553600;45502324
94592;6.6380004883;90098;2935;20;756736;3131676262400;45095081
94720;6.6590003967;86663;2283;18;757760;3140157440000;45370259
94848;6.6620001793;89915;2754;28;758784;3148650086400;45366317
94976;6.7080001831;88830;2327;28;759808;3157154201600;45671695
95104;7.1640005112;96378;3086;31;760832;3165669785600;46666680
95232;6.7800002098;94620;2849;28;761856;3174196838400;46175750
95360;6.8820004463;97886;2493;33;762880;3182735360000;46884871
95488;6.6140003204;84250;2766;12;763904;3191285350400;44965620
95616;6.6090002060;86588;2553;21;764928;3199846809600;44917362
95744;6.6670002937;86241;2271;25;765952;3208419737600;45317301
95872;7.1370005608;94323;3087;26;766976;3217004134400;46487479
96000;6.9200005531;98978;2781;28;768000;3225600000000;47104877
96128;6.7480001450;92495;2863;20;769024;3234207334400;45899624
96256;6.8630003929;100019;2649;22;770048;3242826137600;46923045
96384;9.3120002747;95831;2700;19;771072;3251456409600;46560330
96512;6.8490004539;96886;3066;17;772096;3260098150400;46684234
96640;7.1730003357;113571;3579;17;773120;3268751360000;49047496
96768;7.2840003967;95032;2986;20;774144;3277416038400;46606764
96896;7.1080002785;111309;3253;32;775168;3286092185600;48604460
97024;7.0490002632;107507;2923;18;776192;3294779801600;48286599
97152;7.3750004768;98985;2773;24;777216;3303478886400;47616582
97280;6.8230004311;89775;2739;25;778240;3312189440000;46325875
97408;6.7950005531;88193;2609;31;779264;3320911462400;46192902
97536;7.0240001678;101623;2874;30;780288;3329644953600;47941985
97664;7.2330002785;97699;3820;21;781312;3338389913600;47331530
97792;6.8230004311;87513;2825;20;782336;3347146342400;46546266
97920;6.9480004311;95379;2848;14;783360;3355914240000;47381389
98048;6.8650002480;93546;2695;21;784384;3364693606400;46658549
98176;7.7500004768;115570;4141;30;785408;3373484441600;49796226
98304;7.1370005608;107931;3221;25;786432;3382286745600;48723443
98432;7.1840004921;109070;3479;29;787456;3391100518400;49003442
98560;6.9660005569;95915;2599;31;788480;3399925760000;47442406
98688;7.2600002289;91701;2881;33;789504;3408762470400;47313822
98816;7.1500005722;106583;3298;31;790528;3417610649600;48741603
98944;7.1200003624;101663;3035;29;791552;3426470297600;48583348
99072;7.2240004539;109388;3310;35;792576;3435341414400;49427207
99200;7.4410004616;96045;2607;25;793600;3444224000000;47430337
99328;6.9570002556;91564;2460;21;794624;3453118054400;47420989
99456;7.1420001984;107032;3007;27;795648;3462023577600;48834344
99584;6.9570002556;89566;2806;23;796672;3470940569600;47158976
99712;7.0940003395;100885;2767;24;797696;3479869030400;48378123
99840;7.0760002136;97676;2479;25;798720;3488808960000;48277700
99968;6.9820003510;92047;2567;23;799744;3497760358400;47502765
100096;7.4210004807;117802;3511;41;800768;3506723225600;50855418
100224;6.9640002251;90185;2984;30;801792;3515697561600;47391521
100352;7.1710004807;103147;3131;25;802816;3524683366400;48876691
100480;7.0760002136;92611;2897;19;803840;3533680640000;48100272
100608;6.9880003929;88865;2731;78;804864;3542689382400;47440484
100736;7.1270003319;97990;2964;29;805888;3551709593600;48606385
100864;7.0580005646;95167;2674;26;806912;3560741273600;48008265
100992;7.1610002518;100126;3037;33;807936;3569784422400;48831417
101120;7.4020004272;114126;4254;37;808960;3578839040000;50557168
101248;7.0670003891;94515;2874;33;809984;3587905126400;48080955
101376;7.0730004311;95948;2535;29;811008;3596982681600;48207799
101504;7.2270002365;104310;2983;25;812032;3606071705600;49312804
101632;7.1830005646;97891;3023;18;813056;3615172198400;48927502
101760;7.0400004387;91068;2782;28;814080;3624284160000;47994227
101888;7.1760001183;95898;2809;15;815104;3633407590400;49010922
102016;7.3890004158;110248;3036;33;816128;3642542489600;50487979
102144;7.5940003395;102453;3073;17;817152;3651688857600;49418203
102272;7.5420002937;119894;3472;22;818176;3660846694400;51500050
102400;7.4220004082;103908;3407;23;819200;3670016000000;49859926
102528;7.2980003357;104988;3034;34;820224;3679196774400;49811991
102656;7.4480004311;113746;3393;23;821248;3688389017600;50884383
102784;7.4350004196;111571;3321;28;822272;3697592729600;50806627
102912;7.5830001831;119757;3561;19;823296;3706807910400;51925216
103040;7.3170003891;103217;3228;16;824320;3716034560000;49857817
103168;7.9190001488;112436;3420;20;825344;3725272678400;50852988
103296;7.3030004501;100598;3098;32;826368;3734522265600;49703755
103424;7.3810005188;101825;2887;32;827392;3743783321600;50153608
103552;7.3630003929;99099;3442;37;828416;3753055846400;49484510
103680;7.5470004082;113347;3181;24;829440;3762339840000;51434596
103808;7.7050004005;124466;3333;27;830464;3771635302400;52634439
103936;7.4670004845;105332;3292;33;831488;3780942233600;50942318
104064;7.2930002213;99606;2566;41;832512;3790260633600;49772861
104192;7.7580003738;124387;3810;22;833536;3799590502400;53162396
104320;7.3740005493;104122;3168;20;834560;3808931840000;50321066
104448;7.4140005112;104252;3106;20;835584;3818284646400;50624212
104576;7.5310001373;110193;2999;31;836608;3827648921600;51393587
104704;7.4840002060;108546;2608;28;837632;3837024665600;51204106
104832;7.6170005798;110816;3086;22;838656;3846411878400;51995134
104960;7.3480005264;98253;2949;32;839680;3855810560000;50050774
105088;7.6980004311;117969;3286;32;840704;3865220710400;52627835
105216;7.5530004501;106912;3123;31;841728;3874642329600;51536737
105344;7.5240001678;107903;3115;23;842752;3884075417600;51267383
105472;7.4640002251;104518;2954;28;843776;3893519974400;50677045
105600;7.5360002518;102743;3058;30;844800;3902976000000;51361840
105728;7.5850005150;111222;2848;29;845824;3912443494400;51819561
105856;7.5280003548;103127;2958;14;846848;3921922457600;51360715
105984;7.9260005951;130462;3616;21;847872;3931412889600;54358643
106112;7.7900004387;120193;3216;50;848896;3940914790400;53373044
106240;7.5400004387;105299;3397;30;849920;3950428160000;51318947
106368;7.9180002213;125342;4214;21;850944;3959952998400;53612286
106496;7.6510004997;110507;2619;27;851968;3969489305600;51957431
106624;7.9840002060;103810;3050;30;852992;3979037081600;51097181
106752;7.6440005302;110104;2983;25;854016;3988596326400;52239716
106880;8.0010004044;107213;3157;35;855040;3998167040000;51864555
107008;10.1050004959;104082;2933;25;856064;4007749222400;51740961
107136;7.6850004196;111645;3048;25;857088;4017342873600;52451138
107264;7.7370004654;115365;3251;27;858112;4026947993600;52883504
107392;7.5900001526;100969;2544;28;859136;4036564582400;51489533
107520;7.9740004539;105616;3101;23;860160;4046192640000;51677440
107648;7.7920002937;115513;3836;20;861184;4055832166400;53159116
107776;7.6450004578;106356;2970;30;862208;4065483161600;52184350
107904;8.1040000916;118590;3624;25;863232;4075145625600;53693472
108032;7.7450003624;112153;2936;17;864256;4084819558400;52912146
108160;8.1680002213;114347;3620;22;865280;4094504960000;53442564
108288;7.8050003052;110131;3750;35;866304;4104201830400;52807951
108416;7.8050003052;113777;3020;34;867328;4113910169600;53305110
108544;7.8690004349;117719;3359;30;868352;4123629977600;53605631
108672;7.8450002670;112189;3297;27;869376;4133361254400;53481653
108800;7.8360004425;112192;3140;37;870400;4143104000000;53501927
108928;7.6620001793;104206;2841;49;871424;4152858214400;52314541
109056;8.0720005035;128454;3957;41;872448;4162623897600;55350768
109184;7.7490005493;112087;3113;32;873472;4172401049600;52949249
109312;7.9430003166;121131;3282;21;874496;4182189670400;54376798
109440;7.8540005684;116365;3346;31;875520;4191989760000;53811550
109568;7.6100001335;98464;3028;41;876544;4201801318400;51892393
109696;7.8070001602;111095;3494;31;877568;4211624345600;53299166
109824;7.8840003014;112153;3151;25;878592;4221458841600;53664061
109952;7.8420004845;109997;2876;29;879616;4231304806400;53485960
110080;7.8240003586;110194;2900;17;880640;4241162240000;53372314
110208;7.8270001411;106830;2867;19;881664;4251031142400;53286552
110336;8.2630004883;136398;4026;28;882688;4260911513600;56618247
110464;7.8790001869;111277;3313;21;883712;4270803353600;53758417
110592;7.8940005302;112871;3099;30;884736;4280706662400;53857507
110720;7.9030003548;111279;3248;25;885760;4290621440000;53896321
110848;7.7770004272;105724;3192;29;886784;4300547686400;52987475
110976;7.8070001602;107448;3188;31;887808;4310485401600;53226955
111104;8.3330001831;142211;4622;52;888832;4320434585600;57264373
111232;7.8200001717;105682;2905;23;889856;4330395238400;53343192
111360;7.8020005226;103991;3184;27;890880;4340367360000;53153436
111488;8.0530004501;115293;3986;28;891904;4350350950400;55012845
111616;7.8720002174;106370;3082;28;892928;4360346009600;53592813
111744;8.4990005493;142261;3864;21;893952;4370352537600;58240937
111872;8.1540002823;118165;3828;20;894976;4380370534400;54799941
112000;8.2130002975;121341;3603;24;896000;4390400000000;55287631
112128;10.8670005798;136086;4068;27;897024;4400440934400;57147033
112256;8.1070003510;119139;3202;30;898048;4410493337600;55401797
112384;8.0580005646;116075;3174;30;899072;4420557209600;54981760
112512;8.1350002289;120915;3688;27;900096;4430632550400;55651046
112640;8.0250005722;117250;3054;26;901120;4440719360000;54875973
112768;8.1400003433;118930;3548;29;902144;4450817638400;55679381
112896;8.1420001984;118711;3804;42;903168;4460927385600;55398432
113024;8.1050004959;117960;3580;22;904192;4471048601600;55218676
113152;8.1090002060;120481;3579;31;905216;4481181286400;55286302
113280;8.2140007019;126264;3368;36;906240;4491325440000;56251780
113408;8.1360006332;113789;3499;33;907264;4501481062400;54827748
113536;8.1560001373;117773;3310;24;908288;4511648153600;55650581
113664;7.9460005760;108580;3477;30;909312;4521826713600;54094066
113792;8.3800001144;128090;3996;37;910336;4532016742400;57041791
113920;8.1040000916;110667;3557;31;911360;4542218240000;55224657
114048;8.1830005646;118756;3630;18;912384;4552431206400;55820643
114176;8.1270008087;114324;3097;31;913408;4562655641600;55358124
114304;8.4230003357;134317;4300;31;914432;4572891545600;57521356
114432;8.1550006866;108020;3125;41;915456;4583138918400;54734809
114560;8.2459716797;113387;3576;30;916480;4593397760000;55380927
114688;8.6800003052;127284;3704;27;917504;4603668070400;56939199
114816;8.3650007248;115211;3359;42;918528;4613949849600;55837833
114944;8.5350008011;135941;4288;41;919552;4624243097600;58475771
115072;8.1360006332;111444;3463;27;920576;4634547814400;55383980
115200;8.2400007248;116739;3096;31;921600;4644864000000;56050178
115328;8.3400001526;108968;3014;37;922624;4655191654400;55171880
115456;8.7690000534;138837;3736;33;923648;4665530777600;58253788
115584;8.2280006409;116104;3279;32;924672;4675881369600;56093967
115712;8.3870000839;124832;3510;21;925696;4686243430400;57266991
115840;8.2920007706;118460;3695;26;926720;4696616960000;56476635
115968;8.5650005341;135447;4102;33;927744;4707001958400;58560833
116096;8.2100000381;107906;3549;25;928768;4717398425600;55130176
116224;8.4809999466;114401;3275;31;929792;4727806361600;56396110
116352;8.8950004578;135486;4271;31;930816;4738225766400;58157546
116480;8.4809999466;126168;3429;24;931840;4748656640000;58043248
116608;8.2990007401;117307;3424;25;932864;4759098982400;56615935
116736;8.5630006790;131206;3822;17;933888;4769552793600;58458511
116864;8.5700006485;120066;3616;27;934912;4780018073600;57424778
116992;8.4079999924;111687;3330;35;935936;4790494822400;56216554
117120;8.3020000458;117697;3344;17;936960;4800983040000;56515263
117248;14.2070007324;142216;4494;30;937984;4811482726400;60051504
117376;8.2969999313;115870;2956;27;939008;4821993881600;56611088
117504;8.5840005875;115077;3415;26;940032;4832516505600;56761948
117632;8.2660007477;114802;3143;28;941056;4843050598400;56238694
117760;8.4360008240;121256;3613;29;942080;4853596160000;57627461
117888;8.6590003967;122192;3695;39;943104;4864153190400;57659414
118016;8.6730003357;115602;3265;36;944128;4874721689600;56952904
118144;8.6560001373;132380;4089;41;945152;4885301657600;59187728
118272;8.7210006714;139599;3746;30;946176;4895893094400;59897530
118400;8.7980003357;141065;3954;25;947200;4906496000000;60284937
