array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
6144;0.4850000143;2154;2162;87;49152;13212057600;2545021
6272;0.5010000467;2344;2145;99;50176;13768294400;2625359
6400;0.5020000339;2013;2247;70;51200;14336000000;2643721
6528;0.4870000184;2038;2132;58;52224;14915174400;2616699
6656;0.5139999986;2368;2436;87;53248;15505817600;2737654
6784;0.5330000520;2488;2257;106;54272;16107929600;2778348
6912;0.5440000296;2254;2370;90;55296;16721510400;2842412
7040;0.5580000281;2003;2352;118;56320;17346560000;2898194
7168;0.5790000558;2177;2492;54;57344;17983078400;2980225
7296;0.5509999990;2311;2482;71;58368;18631065600;2979764
7424;0.5660000443;2719;2431;112;59392;19290521600;3061805
7552;0.5930000544;3449;2528;105;60416;19961446400;3207829
7680;0.6090000272;2610;2496;88;61440;20643840000;3217930
7808;0.6250000000;3229;2512;167;62464;21337702400;3274047
7936;0.6120000482;2623;2546;62;63488;22043033600;3215947
8064;0.6610000134;4461;2602;98;64512;22759833600;3477131
8192;0.6950000525;3989;3190;59;65536;23488102400;3619036
8320;0.6790000200;3873;2785;80;66560;24227840000;3580192
8448;0.6820000410;3296;2786;105;67584;24979046400;3599211
8576;0.7070000172;3263;2924;199;68608;25741721600;3617533
8704;0.7000000477;2971;2877;119;69632;26515865600;3673198
8832;0.7090000510;3900;2853;125;70656;27301478400;3729600
8960;0.7050000429;3076;2908;126;71680;28098560000;3667881
9088;0.7410000563;3804;3036;130;72704;28907110400;3893788
9216;0.7310000062;3695;2839;57;73728;29727129600;3843065
9344;0.7630000114;4262;3088;107;74752;30558617600;3976678
9472;0.7470000386;3547;3156;135;75776;31401574400;3930703
9600;0.7410000563;3572;3099;139;76800;32256000000;3888449
9728;0.8060000539;5120;3156;194;77824;33121894400;4212972
9856;0.7920000553;3662;3280;112;78848;33999257600;4169379
9984;0.7920000553;4245;3248;148;79872;34888089600;4164575
10112;0.8160000443;4131;3459;170;80896;35788390400;4273712
10240;0.8120000362;3974;3270;94;81920;36700160000;4261897
10368;0.8300000429;4290;3311;81;82944;37623398400;4381803
10496;0.8420000672;4791;3397;175;83968;38558105600;4448512
10624;0.8780000210;4128;3441;138;84992;39504281600;4553681
10752;0.9090000391;7310;3868;76;86016;40461926400;4773812
10880;0.8610000610;4456;3385;135;87040;41431040000;4538463
11008;0.8730000257;4134;3826;145;88064;42411622400;4585533
11136;0.8920000196;4916;3558;64;89088;43403673600;4706994
11264;0.9410000443;4658;3588;179;90112;44407193600;4988671
11392;0.9590000510;5647;4483;154;91136;45422182400;4932315
11520;0.9210000634;4594;3551;157;92160;46448640000;4850988
11648;0.9770000577;6929;3816;145;93184;47486566400;5145889
11776;0.9600000381;6131;3659;105;94208;48535961600;5094132
11904;0.9740000367;5109;3769;89;95232;49596825600;5076400
12032;0.9570000172;5152;4092;142;96256;50669158400;5051237
12160;1.0540000200;8516;3829;109;97280;51752960000;5607221
12288;0.9800000191;4824;4330;170;98304;52848230400;5170895
12416;0.9920000434;5590;4274;160;99328;53954969600;5228167
12544;1.0350000858;7414;4666;150;100352;55073177600;5440914
12672;1.0270000696;6351;3962;144;101376;56202854400;5411579
12800;1.0540000200;6001;5003;210;102400;57344000000;5536426
12928;1.0480000973;6236;4152;192;103424;58496614400;5528687
13056;1.0920000076;7076;5648;167;104448;59660697600;5676057
13184;1.1050000191;7700;4030;92;105472;60836249600;5853530
13312;1.1100000143;7801;4945;208;106496;62023270400;5825373
13440;1.0860000849;5696;4162;137;107520;63221760000;5719249
13568;1.1170001030;7176;4831;186;108544;64431718400;5873798
13696;1.1590000391;8000;4115;215;109568;65653145600;6130644
13824;1.1370000839;7692;5447;126;110592;66886041600;6011322
13952;1.1470000744;7540;4358;151;111616;68130406400;6074092
14080;1.1600000858;6698;4965;102;112640;69386240000;6136563
14208;1.1820000410;8087;5475;175;113664;70653542400;6275121
14336;1.1440000534;7495;5902;141;114688;71932313600;6207477
14464;1.2050000429;9470;4685;102;115712;73222553600;6557005
14592;1.1620000601;6148;4577;176;116736;74524262400;6316889
14720;1.1320000887;6877;4987;207;117760;75837440000;6343816
14848;1.1540000439;8262;5357;153;118784;77162086400;6497728
14976;1.1450001001;6502;5206;158;119808;78498201600;6415889
15104;1.4330000877;7830;4729;3265;120832;79845785600;6584228
15232;1.4040000439;6835;4983;205;121856;81204838400;6462402
15360;1.4570000172;7876;5252;211;122880;82575360000;6710366
15488;1.3840000629;12000;7037;3342;123904;83957350400;7103949
15616;1.3520001173;10339;4893;201;124928;85350809600;6934453
15744;1.3350000381;8005;6031;224;125952;86755737600;6705777
15872;1.3650000095;7250;5087;94;126976;88172134400;7009884
16000;1.2800000906;7667;5361;158;128000;89600000000;6766795
16128;1.3860000372;10100;7449;87;129024;91039334400;7133916
16256;1.3600000143;9650;5010;124;130048;92490137600;7200738
16384;1.3540000916;9389;6707;167;131072;93952409600;7152645
16512;1.3330000639;9138;5361;165;132096;95426150400;7230278
16640;1.3490000963;10318;5127;123;133120;96911360000;7385021
16768;1.4100000858;9605;8417;222;134144;98408038400;7535753
16896;1.3800001144;10436;5440;310;135168;99916185600;7572621
17024;1.3170000315;7844;5224;183;136192;101435801600;7440460
17152;1.3660000563;9298;6034;101;137216;102966886400;7400819
17280;1.4130001068;10324;5611;259;138240;104509440000;7790817
17408;1.3970000744;10626;8236;174;139264;106063462400;7844144
17536;1.3560000658;10902;6166;162;140288;107628953600;7652304
17664;1.3570001125;9153;5687;170;141312;109205913600;7661949
17792;1.3980001211;9781;5882;144;142336;110794342400;7900180
17920;1.4170000553;10303;6951;244;143360;112394240000;7995736
18048;1.4650000334;10432;6257;326;144384;114005606400;7984844
18176;1.4260001183;9051;5771;198;145408;115628441600;7748830
18304;1.4390000105;11090;7164;251;146432;117262745600;8111008
18432;1.4370000362;10464;5643;115;147456;118908518400;8100976
18560;1.4510000944;9785;6182;109;148480;120565760000;7994805
18688;1.5330001116;13286;7194;202;149504;122234470400;8670749
18816;1.4680000544;11045;6220;145;150528;123914649600;8305066
18944;1.4520000219;9488;7160;192;151552;125606297600;8165178
19072;1.5400000811;9976;7005;357;152576;127309414400;8388093
19200;1.5350000858;12693;6649;359;153600;129024000000;8661289
19328;1.5660001040;9984;6158;227;154624;130750054400;8480581
19456;1.5660001040;10997;8014;187;155648;132487577600;8567791
19584;1.5900000334;12703;7484;230;156672;134236569600;8655233
19712;1.6750000715;10280;7067;298;157696;135997030400;8548983
19840;1.6250001192;12865;7868;147;158720;137768960000;8887818
19968;1.6830000877;12270;7274;132;159744;139552358400;8899901
20096;1.7800000906;13146;7094;92;160768;141347225600;9187639
20224;1.6640000343;11073;9121;151;161792;143153561600;8787004
20352;1.7310000658;12823;7316;127;162816;144971366400;9243182
20480;1.7230000496;11813;7837;198;163840;146800640000;9126104
20608;1.7570000887;12272;7312;187;164864;148641382400;9326215
20736;1.7930001020;15483;8544;186;165888;150493593600;9545781
20864;1.6990001202;10883;7691;110;166912;152357273600;9000609
20992;1.7060000896;10588;7404;129;167936;154232422400;8987943
21120;1.8090001345;14005;10224;196;168960;156119040000;9463648
21248;1.7630001307;12586;7806;184;169984;158017126400;9356696
21376;1.8030000925;13551;7842;212;171008;159926681600;9586302
21504;1.8110001087;12992;7493;122;172032;161847705600;9620543
21632;1.8680000305;16653;10262;228;173056;163780198400;9957668
21760;1.8460000753;12403;11150;130;174080;165724160000;9584748
21888;1.8660000563;14116;7983;156;175104;167679590400;9890777
22016;1.8430000544;13152;10113;227;176128;169646489600;9784445
22144;1.9080001116;16088;10643;146;177152;171624857600;10139713
22272;1.9520001411;16351;7812;245;178176;173614694400;10341318
22400;1.8660000563;13159;10089;181;179200;175616000000;9904155
22528;1.9200000763;14751;8400;357;180224;177628774400;10187811
22656;1.8030000925;11461;8647;205;181248;179653017600;9841922
22784;1.9670001268;12365;9534;258;182272;181688729600;10207852
22912;1.8620001078;13730;11230;91;183296;183735910400;10191694
23040;1.8720000982;13433;8477;242;184320;185794560000;10270951
23168;1.8600001335;13540;8830;221;185344;187864678400;10160848
23296;1.9050000906;14828;11031;217;186368;189946265600;10334002
23424;1.9290001392;13573;8375;183;187392;192039321600;10604682
23552;1.9570001364;13832;10631;211;188416;194143846400;10439617
23680;1.9830000401;14371;9797;199;189440;196259840000;10504142
23808;2.0559999943;16021;11889;108;190464;198387302400;10648003
23936;2.0320000648;16505;10621;243;191488;200526233600;10811917
24064;2.0580000877;15195;9922;207;192512;202676633600;10694840
24192;2.0230000019;14436;9143;180;193536;204838502400;10766467
24320;2.1030001640;16245;8130;215;194560;207011840000;11205177
24448;2.0140001774;13715;9819;222;195584;209196646400;10689733
24576;2.1030001640;16972;9463;225;196608;211392921600;11220765
24704;2.0510001183;13709;11443;237;197632;213600665600;10878132
24832;2.0420000553;14677;8921;193;198656;215819878400;10899141
24960;2.0600001812;14908;8910;148;199680;218050560000;10991306
25088;2.0290000439;15608;8127;223;200704;220292710400;11283862
25216;2.0980000496;15156;11324;216;201728;222546329600;11150808
25344;2.0789999962;15283;11709;172;202752;224811417600;11356629
25472;2.0270001888;16258;12473;149;203776;227087974400;11530447
25600;2.0970001221;19889;13713;217;204800;229376000000;11889455
25728;2.1100001335;19092;10834;245;205824;231675494400;11715301
25856;2.1380000114;21233;10354;204;206848;233986457600;12142871
25984;2.0510001183;16999;9432;167;207872;236308889600;11606248
26112;2.1200001240;19258;11504;187;208896;238642790400;11986917
26240;2.1270000935;17338;9049;272;209920;240988160000;12059470
26368;2.0710000992;16800;13375;178;210944;243344998400;11717816
26496;2.0740001202;15367;11562;313;211968;245713305600;11792825
26624;2.1340000629;18499;10589;200;212992;248093081600;12120742
26752;2.1950001717;19266;12884;211;214016;250484326400;12313439
26880;2.1320002079;17499;9941;160;215040;252887040000;12084636
27008;2.1590001583;16429;9490;214;216064;255301222400;12251681
27136;2.2330000401;20896;9087;173;217088;257726873600;12699052
27264;2.1690001488;19330;10629;245;218112;260163993600;12389318
27392;2.1530001163;16990;11545;289;219136;262612582400;12175630
27520;2.2500000000;22108;10212;339;220160;265072640000;12770480
27648;2.2020001411;16113;13602;213;221184;267544166400;12200276
27776;2.3150000572;22740;15728;183;222208;270027161600;13082167
27904;2.2780001163;19289;16582;334;223232;272521625600;12709075
28032;2.2580001354;18800;12437;338;224256;275027558400;12775184
28160;2.3130002022;21677;15406;221;225280;277544960000;13107010
28288;2.3040001392;20235;17055;312;226304;280073830400;13016373
28416;2.2810001373;18997;13107;266;227328;282614169600;12803149
28544;2.3440001011;21894;13745;374;228352;285165977600;13299139
28672;2.3730001450;24152;13604;247;229376;287729254400;13466709
28800;2.3630001545;22646;13143;282;230400;290304000000;13513055
28928;2.3120000362;19399;14501;190;231424;292890214400;13164929
29056;2.3470001221;21305;13676;190;232448;295487897600;13423641
29184;2.3410000801;19031;12887;236;233472;298097049600;13394254
29312;2.3600001335;20583;17189;195;234496;300717670400;13353769
29440;2.2990000248;18330;15035;323;235520;303349760000;13012679
29568;2.3950002193;22085;17178;194;236544;305993318400;13574995
29696;2.4330000877;22563;15852;210;237568;308648345600;13820368
29824;2.3880000114;19472;21529;196;238592;311314841600;13532078
29952;2.3700001240;20817;12476;319;239616;313992806400;13445819
30080;2.4750001431;24954;19234;198;240640;316682240000;14214491
30208;2.5140001774;25645;19765;174;241664;319383142400;14274724
30336;2.4150002003;21258;14375;202;242688;322095513600;13842917
30464;2.6140000820;29576;19926;347;243712;324819353600;14947432
30592;2.4320001602;19206;12605;209;244736;327554662400;13694842
30720;2.4750001431;21338;17153;344;245760;330301440000;14210936
30848;2.7230000496;23246;13908;414;246784;333059686400;13626748
30976;2.4740002155;24047;15142;194;247808;335829401600;14389758
31104;2.3860001564;20203;12444;267;248832;338610585600;13898973
31232;2.3890001774;18181;13136;294;249856;341403238400;13909027
31360;2.4460000992;21325;12296;273;250880;344207360000;14326723
31488;2.3990001678;21399;13152;121;251904;347022950400;14080699
31616;2.4810001850;23974;13230;271;252928;349850009600;14570366
31744;2.5640001297;24971;14355;274;253952;352688537600;14839595
31872;2.5020000935;22265;13999;449;254976;355538534400;14572311
32000;2.5310001373;23524;14193;368;256000;358400000000;14723039
32128;2.4950001240;22258;16654;331;257024;361272934400;14465075
32256;2.5260000229;23877;16935;361;258048;364157337600;14837974
32384;2.5060000420;23032;19260;284;259072;367053209600;14683601
32512;2.6230001450;28382;17866;103;260096;369960550400;15484522
32640;2.6400001049;26597;22357;272;261120;372879360000;15398147
32768;2.5180001259;22177;15058;158;262144;375809638400;14958684
32896;2.4610002041;21805;19820;303;263168;378751385600;14747707
33024;2.5310001373;24963;18295;307;264192;381704601600;15460017
33152;2.4950001240;23580;19623;220;265216;384669286400;15216955
33280;2.5350000858;23028;15686;275;266240;387645440000;15404578
33408;2.5530002117;23444;20762;213;267264;390633062400;15309692
33536;2.6390001774;29156;19037;219;268288;393632153600;15918283
33664;2.5760002136;23379;18262;283;269312;396642713600;15316532
33792;2.5310001373;23766;15571;288;270336;399664742400;15469146
33920;2.5020000935;20903;17883;233;271360;402698240000;15172780
34048;2.6380000114;24201;18715;295;272384;405743206400;15685721
34176;2.5670001507;24260;20215;345;273408;408799641600;15653098
34304;2.5610001087;22032;17678;294;274432;411867545600;15262394
34432;2.6210000515;23960;22518;324;275456;414946918400;15459589
34560;2.7050001621;27102;21759;216;276480;418037760000;16245056
34688;2.6910002232;26182;21059;250;277504;421140070400;16035871
34816;2.7040002346;23577;14723;330;278528;424253849600;15853384
34944;8.4770002365;24042;17964;7465;279552;427379097600;15943298
35072;4.8530001640;22690;18984;7656;280576;430515814400;15737584
35200;3.5970001221;28985;20621;345;281600;433664000000;16572918
35328;3.0190000534;23399;19416;359;282624;436823654400;16008949
35456;3.0590002537;25943;15532;365;283648;439994777600;16273960
35584;3.0680000782;24927;19871;271;284672;443177369600;16335402
35712;3.0500001907;30234;16616;284;285696;446371430400;17180767
35840;2.8640000820;27976;20976;227;286720;449576960000;16739834
35968;2.8930001259;27766;20478;288;287744;452793958400;16570482
36096;2.9060001373;25295;15193;314;288768;456022425600;16632856
36224;2.9060001373;22864;16460;230;289792;459262361600;16545511
36352;2.9100000858;24068;16960;312;290816;462513766400;16519177
36480;2.9560000896;27001;23607;362;291840;465776640000;16852251
36608;4.1110000610;28385;17681;8013;292864;469050982400;16901188
36736;4.7510004044;31882;16768;507;293888;472336793600;17193625
36864;4.8430004120;31322;23866;516;294912;475634073600;17511554
36992;3.6980001926;25141;23068;489;295936;478942822400;17083337
37120;3.1490001678;30539;26082;389;296960;482263040000;17657011
37248;3.0010001659;26692;19628;267;297984;485594726400;17160884
37376;3.0530002117;29281;24385;158;299008;488937881600;17581465
37504;2.9970002174;32003;18670;311;300032;492292505600;17841618
37632;2.9300000668;30410;27006;209;301056;495658598400;17646006
37760;2.9450001717;29196;21833;276;302080;499036160000;17543452
37888;2.9500000477;26595;19099;336;303104;502425190400;17201604
38016;2.9580001831;29192;20095;352;304128;505825689600;17673082
38144;3.0740001202;29560;18714;352;305152;509237657600;18159820
38272;3.0930001736;31059;24389;212;306176;512661094400;17915887
38400;2.9560000896;27669;24669;324;307200;516096000000;17668373
38528;3.1220002174;29415;18365;304;308224;519542374400;18171150
38656;3.0130002499;30370;19488;289;309248;523000217600;18043559
38784;3.0080001354;27994;28398;200;310272;526469529600;17871032
38912;3.0720000267;33451;21613;382;311296;529950310400;18266158
39040;3.2000000477;31775;24776;335;312320;533442560000;18536997
39168;3.0340001583;27395;18839;322;313344;536946278400;18020493
39296;3.0410001278;30303;22203;361;314368;540461465600;18275178
39424;3.0710000992;31246;20890;369;315392;543988121600;18458541
39552;3.1180000305;26100;19173;256;316416;547526246400;18056665
39680;3.2000000477;28422;20057;388;317440;551075840000;18345586
39808;3.1130001545;28580;24128;445;318464;554636902400;18227083
39936;3.2410001755;32264;26349;461;319488;558209433600;18858158
40064;3.3160002232;34217;27999;275;320512;561793433600;19158984
40192;3.2040002346;31169;25137;321;321536;565388902400;18710965
40320;3.0920002460;28279;24161;185;322560;568995840000;18295058
40448;3.3300001621;40416;32223;362;323584;572614246400;19905390
40576;3.3590002060;32360;23551;252;324608;576244121600;19075142
40704;3.3120002747;29713;23189;394;325632;579885465600;18664585
40832;3.3720002174;30272;23424;355;326656;583538278400;19033229
40960;3.4420001507;32548;26121;325;327680;587202560000;19210963
41088;3.2470002174;31502;24019;350;328704;590878310400;19010744
41216;3.3730001450;35720;33609;251;329728;594565529600;19767309
41344;3.2300002575;27087;21683;298;330752;598264217600;18807389
41472;3.2340002060;30461;25552;229;331776;601974374400;19203308
41600;3.3540000916;34245;21000;277;332800;605696000000;19636534
41728;3.4270000458;33957;27668;349;333824;609429094400;19720442
41856;3.3240001202;33381;25176;292;334848;613173657600;19783952
41984;3.2700002193;31628;25096;387;335872;616929689600;19366396
42112;3.3550002575;34507;26629;347;336896;620697190400;19939194
42240;3.3460001945;32326;23397;288;337920;624476160000;19731067
42368;3.4360001087;37763;29934;223;338944;628266598400;20382401
42496;3.3580002785;30452;24362;180;339968;632068505600;19727139
42624;3.4930002689;39495;32509;245;340992;635881881600;20735252
42752;3.2390000820;27251;23370;287;342016;639706726400;19028404
42880;3.3020000458;29062;23815;291;343040;643543040000;19543956
43008;3.5120000839;39961;33426;217;344064;647390822400;20764184
43136;3.3980002403;32096;24442;356;345088;651250073600;19875819
43264;3.4410002232;33991;34130;205;346112;655120793600;20291806
43392;3.4280002117;30639;23573;310;347136;659002982400;20247216
43520;3.3870000839;33412;24957;383;348160;662896640000;20392668
43648;3.4480001926;36939;31531;264;349184;666801766400;20722704
43776;3.4410002232;36822;26952;196;350208;670718361600;20620294
43904;3.6490001678;46889;38177;289;351232;674646425600;22110999
44032;3.4350001812;33917;25925;266;352256;678585958400;20284764
44160;3.3560001850;31549;24002;212;353280;682536960000;20262814
44288;3.5040001869;41050;29202;276;354304;686499430400;21509948
44416;3.3570001125;30689;26215;311;355328;690473369600;20249000
44544;3.3880002499;32894;23502;226;356352;694458777600;20618246
44672;3.5570001602;41362;36893;432;357376;698455654400;21490188
44800;3.5060002804;35017;32804;400;358400;702464000000;20811352
44928;3.5180001259;38325;31150;468;359424;706483814400;21226302
45056;3.6360001564;42350;33621;350;360448;710515097600;21893995
45184;3.5220000744;36331;27016;464;361472;714557849600;21174083
45312;3.6150002480;35559;28339;590;362496;718612070400;21149159
45440;5.4700002670;33591;26236;9679;363520;722677760000;21052420
45568;5.4190001488;35981;29942;509;364544;726754918400;21419737
45696;4.0900001526;33393;22304;9780;365568;730843545600;21032489
45824;4.2410001755;40002;34127;766;366592;734943641600;21921469
45952;4.2230000496;39167;33638;611;367616;739055206400;22013383
46080;3.9090001583;33971;25761;444;368640;743178240000;21365508
46208;3.9750001431;48359;45547;260;369664;747312742400;23015415
46336;3.8340001106;40202;34669;310;370688;751458713600;22130319
46464;3.6270000935;36159;34106;206;371712;755616153600;21759581
46592;3.6070001125;35044;27153;216;372736;759785062400;21744556
46720;3.6230001450;34542;28346;545;373760;763965440000;21682016
46848;3.6690001488;35308;31873;497;374784;768157286400;21769127
46976;3.6870002747;34439;30379;373;375808;772360601600;21561889
47104;3.8000001907;42699;34667;410;376832;776575385600;22688148
47232;3.6770002842;37135;27860;369;377856;780801638400;22135334
47360;3.7620000839;43577;28664;299;378880;785039360000;22787688
47488;3.7370002270;38248;27716;351;379904;789288550400;22345693
47616;3.7630002499;38880;26573;634;380928;793549209600;22429774
47744;3.9370002747;38634;31896;325;381952;797821337600;22421350
47872;3.9250001907;35631;28027;379;382976;802104934400;22275813
48000;3.8020002842;35264;27772;482;384000;806400000000;22340257
48128;3.8230001926;37980;32249;266;385024;810706534400;22388823
48256;3.9360001087;42301;36258;390;386048;815024537600;23075137
48384;3.9160001278;40302;32466;315;387072;819354009600;22942352
48512;3.8410000801;36572;28724;304;388096;823694950400;22450703
48640;3.9550001621;40774;28926;285;389120;828047360000;23049367
48768;3.8680002689;39286;30028;479;390144;832411238400;22602424
48896;3.8750002384;42142;30425;433;391168;836786585600;23126176
49024;3.8780002594;38501;29063;316;392192;841173401600;23092814
49152;4.0380001068;44086;43675;407;393216;845571686400;23668977
49280;3.9210002422;40486;36898;243;394240;849981440000;23313372
49408;3.9220001698;42483;35496;233;395264;854402662400;23360511
49536;3.9930002689;39443;29444;334;396288;858835353600;23345716
49664;4.0490002632;42082;37012;248;397312;863279513600;23665034
49792;4.1010003090;47165;41507;315;398336;867735142400;24041710
49920;4.6360001564;45035;35967;10563;399360;872202240000;24032154
50048;4.5329999924;38565;35341;543;400384;876680806400;23381746
50176;4.3020000458;37251;32622;242;401408;881170841600;23189355
50304;4.2510004044;44401;40974;407;402432;885672345600;24033876
50432;4.1180000305;40392;39111;328;403456;890185318400;23678445
50560;3.9610002041;36145;33317;356;404480;894709760000;22932498
50688;4.2850003242;53046;40026;301;405504;899245670400;25218475
50816;4.0910000801;43321;35440;309;406528;903793049600;23989284
50944;4.3820004463;54800;47119;446;407552;908351897600;25682348
51072;4.2650003433;44225;35558;310;408576;912922214400;24374659
51200;4.3090000153;49631;49630;398;409600;917504000000;25015420
51328;4.3040003777;50309;47993;264;410624;922097254400;25316514
51456;4.2900004387;49350;52120;417;411648;926701977600;25199333
51584;4.0710000992;41637;35675;232;412672;931318169600;24249560
51712;4.1250000000;46888;41888;287;413696;935945830400;24993034
51840;4.1010003090;45445;37071;320;414720;940584960000;24673367
51968;4.1250000000;44786;42756;371;415744;945235558400;24909595
52096;3.9990000725;43305;40408;454;416768;949897625600;24818692
52224;4.0050001144;39448;41538;412;417792;954571161600;24227787
52352;3.9270002842;37918;30207;321;418816;959256166400;24032088
52480;4.0370001793;39879;36014;386;419840;963952640000;24480523
52608;4.0510001183;40894;33029;327;420864;968660582400;24555240
52736;4.1640000343;48106;46864;342;421888;973379993600;25410322
52864;3.9330000877;37845;30981;334;422912;978110873600;24014377
52992;4.0440001488;40435;33385;305;423936;982853222400;24614007
53120;4.1150002480;46237;37549;373;424960;987607040000;25196469
53248;4.0890002251;41436;34347;272;425984;992372326400;25088663
53376;4.0720000267;41508;35791;400;427008;997149081600;24934546
53504;4.4180002213;58859;67578;229;428032;1001937305600;27004746
53632;4.2070002556;45274;46249;327;429056;1006736998400;25493531
53760;4.3110003471;52572;54631;390;430080;1011548160000;26484948
53888;4.9050002098;42990;33274;13194;431104;1016370790400;25276792
54016;4.9580001831;52343;50956;469;432128;1021204889600;26187781
54144;4.8330001831;46018;39605;385;433152;1026050457600;25789373
54272;4.7039999962;41548;36418;474;434176;1030907494400;25119118
54400;4.9900002480;54034;52940;269;435200;1035776000000;26706349
54528;4.3420000076;42853;39210;466;436224;1040655974400;25395751
54656;4.2060003281;45129;38220;282;437248;1045547417600;25879798
54784;4.1710000038;40775;36930;444;438272;1050450329600;25346956
54912;4.1440000534;41956;31950;464;439296;1055364710400;25329568
55040;4.3050003052;47300;39837;366;440320;1060290560000;26165771
55168;4.5010004044;56990;53127;323;441344;1065227878400;27400490
55296;4.2740001678;42867;37786;359;442368;1070176665600;25700869
55424;4.3540000916;44579;36066;881;443392;1075136921600;26064039
55552;4.4210000038;44688;40930;596;444416;1080108646400;26080430
55680;4.6290001869;46209;40205;492;445440;1085091840000;26281785
55808;4.5100002289;45282;35362;418;446464;1090086502400;26432644
55936;4.4900002480;48481;45564;463;447488;1095092633600;26837157
56064;4.5580000877;42345;39052;537;448512;1100110233600;25857784
56192;4.6660003662;43840;37426;518;449536;1105139302400;26335459
56320;4.5370001793;51295;42390;342;450560;1110179840000;27129558
56448;4.4800000191;43094;41472;384;451584;1115231846400;26177239
56576;4.5770001411;46201;38793;1090;452608;1120295321600;26792685
56704;4.7560000420;49670;43706;329;453632;1125370265600;27086687
56832;4.4390001297;42791;35578;554;454656;1130456678400;26502841
56960;4.6010003090;47422;36480;488;455680;1135554560000;26909846
57088;4.5410003662;47312;40475;351;456704;1140663910400;27052663
57216;4.5690002441;48768;46779;316;457728;1145784729600;27275651
57344;4.5050001144;43962;39212;419;458752;1150917017600;26800308
57472;4.7110004425;53950;59989;249;459776;1156060774400;27821179
57600;4.6470003128;51615;44518;307;460800;1161216000000;27613467
57728;4.6830000877;50683;44899;300;461824;1166382694400;27704033
57856;4.5850000381;47258;42494;330;462848;1171560857600;27272819
57984;4.6980004311;52051;43078;421;463872;1176750489600;27884106
58112;4.5880002975;48484;39045;376;464896;1181951590400;27363653
58240;4.6950001717;50793;41954;490;465920;1187164160000;27917949
58368;4.7480001450;52748;51473;360;466944;1192388198400;28249535
58496;4.9320001602;62823;76233;496;467968;1197623705600;29374817
58624;4.7440004349;53447;53268;412;468992;1202870681600;28382114
58752;4.7440004349;50952;38862;551;470016;1208129126400;28250175
58880;4.7610001564;52804;47980;399;471040;1213399040000;28407119
59008;4.7550001144;53047;41949;266;472064;1218680422400;28432194
59136;4.6610002518;47944;46453;337;473088;1223973273600;28078522
59264;4.7970004082;57690;56384;336;474112;1229277593600;28985391
59392;4.8650002480;58399;54751;407;475136;1234593382400;29411733
59520;4.6770000458;50307;41954;381;476160;1239920640000;28112524
59648;4.6870002747;49208;48834;315;477184;1245259366400;28091186
59776;4.6500000954;47011;48470;389;478208;1250609561600;27916134
59904;5.0800004005;70990;81530;325;479232;1255971225600;30953396
60032;4.6020002365;48317;43012;558;480256;1261344358400;28107672
60160;4.6460003853;49432;42621;509;481280;1266728960000;28431442
60288;4.7840003967;52897;50195;334;482304;1272125030400;28860621
60416;4.7760000229;52941;48345;412;483328;1277532569600;28834685
60544;4.8680000305;59640;49762;434;484352;1282951577600;29752525
60672;4.8920001984;58586;60240;421;485376;1288382054400;29491222
