array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
15744;1.3180000782;23808;19565;190;125952;23193862;11674594
15872;1.1400001049;23226;13592;133;126976;23402021;11744911
16000;1.1420000792;23374;18366;131;128000;23610337;11813089
16128;1.1880000830;24314;20552;153;129024;23818810;11883409
16256;1.1170001030;23990;17184;133;130048;24027437;11953744
16384;1.1150000095;24566;19252;218;131072;24236218;12025946
16512;1.1730000973;24839;20807;467;132096;24445152;12153239
16640;1.1650000811;24797;16101;282;133120;24654236;12282566
16768;1.1650000811;24898;16933;267;134144;24863471;12411909
16896;1.2110000849;25227;16825;286;135168;25072855;12299918
17024;1.2080000639;25805;17510;344;136192;25282387;12425696
17152;1.4700000286;26088;20322;245;137216;25492065;12553614
17280;1.1860001087;26397;21782;317;138240;25701889;12681551
17408;1.1690000296;26599;21960;313;139264;25911857;12811645
17536;1.2090001106;26906;22106;349;140288;26121969;12937442
17664;1.1950000525;27626;21651;259;141312;26332223;13065359
17792;1.1990000010;27487;19986;296;142336;26542619;13193295
17920;1.2130000591;27723;21901;264;143360;26753155;13323390
18048;1.2240000963;28220;20104;228;144384;26963831;13451344
18176;1.2640000582;28582;24301;276;145408;27174645;13581438
18304;1.2340000868;28745;21021;321;146432;27385596;13711550
18432;1.2430000305;29440;21430;244;147456;27596684;13843822
18560;1.3400000334;29221;22233;145;148480;27807907;13969635
18688;1.3450000286;29344;22458;438;149504;28019265;14097553
18816;1.3550000191;29844;25220;197;150528;28230756;14225490
18944;1.3960000277;29830;25539;346;151552;28442380;14355584
19072;1.3520001173;30425;26712;261;152576;28654136;14483538
19200;1.3720000982;30750;24487;296;153600;28866023;14613633
19328;1.3730000257;30828;24261;160;154624;29078040;14743744
19456;1.4110000134;31150;22441;267;155648;29290186;14876015
19584;1.4020000696;31300;25600;233;156672;29502461;15003987
19712;1.4520000219;31773;29454;226;157696;29714863;15134082
19840;1.4270000458;31882;23282;287;158720;29927392;15264193
19968;1.4590001106;32117;24852;454;159744;30140047;15396464
20096;1.4760000706;32432;24783;484;160768;30352827;15526595
20224;1.4580000639;32774;27769;413;161792;30565731;15658865
20352;1.4590001106;32962;25699;322;162816;30778758;15791152
20480;1.4670001268;33475;29222;340;163840;30991909;15925599
20608;1.5330001116;33711;28647;302;164864;31205181;16051432
20736;1.5690001249;33814;29980;328;165888;31418574;16179350
20864;1.5480000973;33923;27697;260;166912;31632088;16307285
20992;1.5660001040;34202;28494;355;167936;31845722;16437380
21120;1.6310000420;34496;33493;297;168960;32059474;16565335
21248;1.5980000496;34910;30909;333;169984;32273345;16695429
21376;1.5690001249;34958;32382;334;171008;32487334;16825540
21504;1.5830000639;35178;30559;183;172032;32701439;16957811
21632;1.5910000801;35513;30120;380;173056;32915660;17085784
21760;1.6050000191;35681;30415;275;174080;33129997;17215877
21888;1.6350001097;36161;30105;254;175104;33344449;17345989
22016;1.6220000982;36109;33134;281;176128;33559014;17478260
22144;1.6720000505;36503;34649;264;177152;33773694;17608391
22272;1.6430001259;36854;31669;265;178176;33988485;17740660
22400;1.6710001230;36828;28714;318;179200;34203390;17872948
22528;1.6540000439;37232;30296;342;180224;34418405;18007395
22656;1.6770000458;37750;35765;244;181248;34633532;18135386
22784;1.6960000992;37651;33346;271;182272;34848768;18265480
22912;1.7050000429;38176;33248;360;183296;35064114;18395591
23040;1.6960000992;38202;36388;249;184320;35279570;18527862
23168;1.8550001383;38526;36271;5090;185344;35495133;18657992
23296;2.0670001507;39111;35535;361;186368;35710805;18790263
23424;2.0820000172;39062;31830;459;187392;35926584;18922551
23552;2.0850000381;39184;36296;631;188416;36142469;19056997
23680;1.8370001316;39291;35040;358;189440;36358460;19187145
23808;1.8440001011;39595;34679;252;190464;36574557;19319415
23936;1.8450000286;39745;34306;359;191488;36790759;19451703
24064;1.8340001106;39895;36402;388;192512;37007065;19586150
24192;1.8130000830;39995;37373;416;193536;37223475;19718456
24320;1.8910000324;40403;36654;425;194560;37439988;19852902
24448;1.8310000896;40463;36738;321;195584;37656604;19987366
24576;1.9010001421;41855;40501;330;196608;37873322;20123989
24704;1.9220000505;42112;34954;365;197632;38090141;20188912
24832;1.9340001345;41862;38853;249;198656;38307062;20255902
