Length,Elapsed Time,L1 Cache miss,L2 Cache miss,L3 Cache miss,Num of instructions
86784,78.361000,248493,277203,29954,561474568
86912,78.518005,247880,269703,44909,562377160
87040,78.534004,249669,273881,34828,563272714
87168,78.707001,251656,271258,31385,564182485
87296,80.195007,255657,297722,65705,565085078
87424,79.082001,248005,274518,53848,565987671
87552,79.066002,248573,278832,44317,566883225
87680,79.605003,251108,279568,39008,567785815
87808,79.236000,251070,272008,30517,568681368
87936,79.440002,250080,282879,48132,569576920
88064,79.831001,245345,261564,40659,570465296
88192,79.668007,250591,261698,36638,571375071
88320,79.751007,249195,267766,43642,572277663
88448,80.587006,260097,282875,50961,573180257
88576,80.358002,253284,272406,50684,574075809
88704,80.122002,252571,275655,43618,574978400
88832,80.761002,251212,262618,47380,575873953
88960,80.694000,256942,285421,44780,576769504
89088,80.507004,254904,283377,41014,577658019
89216,81.024002,263553,315226,60564,578560751
89344,80.907005,256369,293983,59609,579456302
89472,80.875977,258598,291217,41068,580351854
89600,81.437004,268084,317428,44078,581240369
89728,81.495003,257947,272725,37422,582135924
89856,81.396004,257119,268996,49256,583024433
89984,81.228004,257355,272316,44529,583912943
90112,81.382004,254381,263494,35352,584794043
90240,82.156006,263531,301133,66425,585710865
90368,82.569000,266827,311889,71388,586620495
90496,81.846001,258228,273699,45940,587530126
90624,82.411003,266072,305823,58610,588432721
90752,82.555000,264044,308665,55152,589342354
90880,82.476006,262022,294590,55710,590244943
91008,83.257004,260078,284010,48655,591147537
91136,82.991005,262820,299315,61015,592043091
91264,83.831001,267361,303190,72266,592952727
91392,82.654968,263216,284153,50689,593855314
91520,83.282005,267498,292161,47800,594757906
91648,82.987007,261415,277745,47662,595653462
91776,83.125008,262098,280041,56293,596556053
91904,83.198006,262624,283956,42836,597451604
92032,83.348007,261113,289957,50022,598347157
92160,83.783005,266643,295310,56629,599235534
92288,84.051003,264901,284134,57172,600145307
92416,84.142944,267807,286628,50719,601047902
92544,84.042007,272492,315593,45069,601950491
92672,84.138000,270602,306945,46942,602846044
92800,86.221001,291388,340430,67250,603748642
92928,84.240005,269409,294989,45222,604644191
93056,84.447006,270877,309545,37848,605539745
93184,84.728004,273938,319283,60333,606428256
93312,84.533936,269298,293437,49386,607330986
93440,84.864006,270331,304325,60927,608226540
93568,85.820007,270754,300368,45055,609122091
93696,85.250008,274203,308261,61944,610010604
93824,85.489006,272065,306545,60950,610906156
93952,85.257004,274736,296923,41227,611794668
94080,85.942001,273129,299100,55203,612683181
94208,85.656982,274132,309363,54191,613564514
94336,85.911003,282271,339422,52175,614474290
94464,85.773003,274753,318831,44903,615376879
94592,86.068001,278387,320087,62381,616279475
94720,85.997002,274201,305595,54080,617175028
94848,86.226006,272752,304011,45638,618077617
94976,86.455002,275781,312685,64864,618973170
95104,87.419006,275584,315743,68537,619868722
95232,86.686005,276883,329459,65730,620757238
95360,88.417007,301366,354721,76432,621659969
95488,86.735001,276148,315858,51399,622555520
95616,87.005005,282944,322633,53114,623450179
95744,87.256004,283548,322184,50666,624337793
95872,87.772003,287605,342610,75261,625233348
96000,87.337006,282529,346496,72121,626121858
96128,87.343002,280092,326964,45673,627010370
96256,87.492004,279721,323384,49738,627891708
96384,87.580002,280824,328482,46792,628794439
96512,88.068001,284458,346539,61826,629689994
96640,88.052002,283775,329594,72048,630585544
96768,88.070007,282039,321727,64795,631474057
96896,88.659004,282349,324878,64783,632369610
97024,88.202003,282031,321114,47493,633258121
97152,88.508003,288958,353801,48283,634146633
97280,88.781006,291905,358030,56584,635028108
97408,88.765007,286082,345068,50294,635923801
97536,89.046005,294111,351416,52756,636812315
97664,89.293007,292085,352353,70568,637700824
97792,89.387001,295713,363276,80208,638582301
97920,89.392006,293576,348317,60674,639470809
98048,91.396004,319063,415641,70927,640352288
98176,89.698006,298933,366199,56502,641233765
98304,89.679001,290599,348519,50439,642107767
98432,89.862007,290955,361759,56712,643031477
98560,90.056007,294714,360186,60193,643948149
98688,90.760002,303330,369977,70733,644864821
98816,90.288002,292965,354070,44970,645774456
98944,90.420006,290175,327572,49350,646691129
99072,90.352005,293861,343017,42183,647600759
99200,90.459007,288362,335155,49924,648510391
99328,90.571007,293797,338759,47395,649412983
99456,91.520004,309007,381766,72267,650329799
99584,91.116005,298693,375577,63942,651239428
99712,91.053955,295215,351138,49643,652149446
99840,91.190002,297750,357404,56444,653052423
99968,91.679001,303664,371292,71491,653962056
100096,93.007004,297894,352513,69654,654864652
100224,91.749001,294273,336003,59968,655767244
100352,92.933006,300073,341911,72050,656662665
100480,93.014008,304261,355543,68281,657579474
100608,92.823006,295356,327325,66420,658489101
100736,92.231003,295185,322317,46898,659398736
100864,92.091003,295414,334167,68492,660301325
100992,92.268005,297483,327078,53251,661210958
101120,92.337006,294872,330327,62863,662113550
101248,93.690002,302035,341910,66483,663016157
101376,94.278008,313149,374810,86828,663911704
101504,93.694008,303717,352612,64322,664821478
101632,92.817001,300031,340611,48701,665724061
101760,93.712006,296973,311166,83198,666626653
101888,93.220001,298241,322888,48980,667522206
102016,93.127007,297013,321177,52674,668424798
102144,93.607002,307972,374760,69894,669320354
102272,93.752930,304489,352170,56027,670215907
102400,93.963005,305352,352449,61843,671104135
102528,93.822006,304868,348376,50974,672020950
102656,94.371002,305679,353254,72466,672930585
102784,94.870003,312741,353375,61162,673840215
102912,94.409004,301151,336480,49830,674742811
103040,94.616005,302228,340452,64094,675652444
103168,94.908936,301879,346488,73415,676555037
103296,94.858002,306039,349014,60984,677457629
103424,95.678001,305235,347143,52481,678353188
103552,95.374008,308968,362014,74015,679262952
103680,95.135002,309236,349074,59219,680165543
103808,95.838005,313913,375903,84622,681068140
103936,95.943001,318709,367102,87087,681963688
104064,95.791931,310750,356020,77237,682866283
104192,99.247002,327050,391537,80829,683761833
104320,95.488007,307775,353964,64295,684657383
104448,95.892006,308624,348592,62683,685545760
104576,95.623001,307722,331898,51397,686455532
104704,96.793007,318762,371825,62960,687358129
104832,96.990967,316303,383805,71199,688260722
104960,96.841003,310196,352669,65298,689156278
105088,97.249008,314671,362603,54020,690058864
105216,97.917007,318902,369072,77664,690954416
105344,97.433006,310402,342477,56225,691849967
105472,98.234001,316249,380371,92211,692738488
105600,100.269005,344614,433128,92068,693641217
105728,97.018005,313813,362623,76380,694536766
105856,97.466003,314395,346969,55389,695432322
105984,97.462006,316975,353036,68994,696320836
106112,97.472008,315698,359434,74225,697216382
106240,97.756004,317353,357704,63906,698104902
106368,97.332008,314526,346070,54863,698993410
106496,97.689941,315910,361732,63036,699874459
106624,98.003006,312631,360203,63752,700791277
106752,98.094002,315994,361611,69762,701700910
106880,97.983002,312768,357210,65622,702610540
107008,98.314003,316024,348510,71151,703513136
107136,99.822006,323977,365214,86245,704422781
107264,98.693008,331217,417684,88718,705325361
107392,99.936005,317104,358985,62152,706227957
107520,98.829002,320122,364918,66360,707123507
107648,99.396004,315034,377002,70994,708033284
107776,99.149002,331553,398479,58842,708935871
107904,99.161003,327953,392399,63874,709838461
108032,99.388008,329660,393460,60438,710734016
108160,99.746948,321112,389730,76004,711636613
108288,100.620003,325548,395036,74602,712532174
108416,100.910004,330494,378873,75901,713427713
108544,101.195007,322174,391423,122976,714316088
108672,99.591003,318796,365371,63425,715225862
108800,100.256004,326583,395803,81502,716128468
108928,100.104004,323850,392491,81776,717031048
109056,100.248001,328452,391019,66323,717926600
109184,100.320007,328492,390264,54064,718829193
109312,102.440002,348869,430435,81986,719724745
109440,100.383003,327315,375952,59369,720620296
109568,101.710007,331588,382660,80922,721508821
109696,102.228004,344219,420544,127828,722411545
109824,101.891006,330287,382905,73647,723307107
109952,101.459007,329439,384163,67480,724202657
110080,101.859001,331064,390744,93871,725091163
110208,102.628006,334970,390565,75615,725986725
110336,101.660004,331792,382059,63463,726875227
110464,102.721008,336447,403370,80226,727763737
110592,102.009949,329867,386576,65333,728644934
110720,102.839005,333625,375418,68242,729554711
110848,102.761002,328616,388159,83623,730457304
110976,102.710007,325043,354837,68070,731359895
111104,102.446007,330000,365380,65346,732255444
111232,102.176003,329780,362635,65974,733158032
111360,102.773987,330725,369956,59220,734053589
111488,105.024002,345765,415448,106340,734949146
111616,102.500008,329378,364874,64894,735837652
111744,102.680008,330649,365428,69297,736740382
111872,102.766006,331657,366907,66713,737635936
112000,103.459007,346894,418240,85351,738531487
112128,103.574951,335882,385092,72762,739420006
112256,104.040009,346152,391406,89108,740315557
112384,103.177002,336011,385751,59631,741204064
112512,104.005005,341282,416521,75979,742092577
112640,103.484001,332357,377653,68029,742973911
112768,103.678001,339791,406785,74349,743876651
112896,103.948975,341407,405617,79337,744772202
113024,104.344002,340129,381141,75076,745667759
113152,105.263008,348086,432529,70926,746556273
113280,104.725006,342218,401109,74234,747451823
113408,104.648003,341534,407559,82432,748340335
113536,105.560005,344117,412685,85660,749228852
113664,106.621002,355499,443477,99726,750110324
113792,105.041008,349896,447947,75201,750999008
113920,104.995003,351862,439559,55035,751887435
114048,105.111008,349240,450936,75922,752775949
114176,105.323006,347230,410070,62820,753657392
114304,105.652008,349262,403412,76955,754545909
114432,105.620972,346989,395817,70211,755427377
114560,105.755005,348368,431835,75638,756308848
114688,105.364006,338291,389645,70719,757189825
114816,105.530006,339046,391206,70764,758106496
114944,106.959007,355935,429780,93065,759016129
115072,107.142006,348661,441486,92370,759925761
115200,105.888977,339423,404791,74185,760828354
115328,106.553001,347440,425783,88035,761737987
115456,106.179008,343132,415435,63353,762640582
115584,106.253006,341055,395368,77741,763543173
115712,106.407005,343891,397548,65546,764438724
115840,106.774002,355284,430913,74458,765348499
115968,106.881958,353816,450316,72638,766251091
116096,107.389008,362569,451500,81637,767153681
116224,107.134003,356335,448148,81491,768049233
116352,107.482002,356367,450482,95605,768951827
116480,107.356003,357066,449745,74094,769847382
116608,107.941002,361924,466031,106307,770742931
116736,107.554932,356368,447799,79580,771631306
116864,108.141006,361421,450338,75106,772540938
116992,107.809006,357978,455817,80362,773443534
117120,107.678001,350862,411590,69583,774346124
117248,107.818008,350980,404128,70881,775241677
117376,107.994003,352916,411817,72648,776144268
117504,108.227966,357450,431725,71917,777039821
117632,108.284004,353054,424134,76522,777935374
117760,108.311005,352171,416765,75415,778823887
117888,108.330002,355563,416034,64854,779726479
118016,108.572006,357992,432717,70392,780622030
118144,109.073006,362810,442560,96074,781517584
118272,108.885986,359308,437817,72794,782406099
118400,109.071007,362583,440329,79683,783301660
118528,109.159004,361899,439040,78712,784190161
118656,109.034004,354125,418174,77389,785078674
118784,109.453003,353862,407095,87675,785959868
118912,109.369003,357674,429506,76259,786869643
119040,109.462006,357239,416664,74151,787772235
119168,109.811005,362664,443964,83945,788674825
119296,111.029007,359900,429321,101095,789570379
119424,109.983002,353836,413897,73750,790472970
119552,110.284004,360944,437230,93813,791368524
119680,110.550003,360102,429555,95481,792264075
119808,112.744003,367139,437715,103989,793152602
119936,110.559006,367860,433182,81321,794055322
120064,113.444008,394089,486022,111924,794950885
120192,110.613007,367796,445651,70353,795846423
120320,114.820007,383887,489099,95011,796734960
120448,111.116943,371144,444706,90726,797630491
120576,111.347008,371777,440237,85487,798519003
120704,111.142006,365963,431706,73158,799407513
120832,111.527008,365128,428411,70764,800288998
120960,111.543007,370655,443759,70960,801191720
121088,111.935005,370304,428949,88713,802087273
121216,111.625977,367148,428906,72512,802982825
121344,112.298004,368279,413152,82795,803871338
121472,112.144005,365738,418023,87679,804766894
121600,112.607002,372928,449969,95578,805655403
121728,112.825005,371013,431566,87214,806543923
121856,113.073975,382868,491734,100355,807425398
121984,112.818008,383601,464566,80676,808321081
122112,112.863007,378791,446553,63887,809209596
122240,113.197006,381340,463427,82594,810098109
122368,113.034004,382799,477083,83756,810979579
122496,115.006004,402338,535727,120312,811868090
122624,113.265930,387141,485118,84992,812749561
122752,114.201004,386797,472519,93429,813631050
122880,113.760002,378294,462805,81705,814505196
123008,113.613007,378390,468114,88102,815414961
123136,114.291008,388531,456710,106032,816317554
123264,113.847008,383588,498744,84192,817220150
123392,113.706009,371750,459655,90577,818115702
123520,113.745003,371480,426159,86288,819018294
123648,114.285004,375887,456101,101301,819913846
123776,114.706009,388288,474517,105958,820809397
123904,114.381004,380438,462550,103420,821697913
124032,114.444008,377869,451845,100391,822600642
124160,114.462006,377961,454933,82441,823496193
124288,114.513008,371422,438483,95871,824391744
124416,115.556007,377023,445415,86622,825280259
124544,114.593002,371569,431862,76553,826175811
124672,116.350006,389541,487952,111511,827064322
124800,116.158936,393539,484556,111005,827952837
124928,116.647003,387377,465890,86432,828834173
125056,115.229004,379992,462995,82600,829736904
125184,115.845009,389631,482238,100333,830632456
125312,115.691002,388902,482008,91362,831528006
125440,116.496002,395988,501191,101328,832416520
125568,116.475006,387295,496722,78796,833312072
125696,116.136009,394083,503249,82658,834200585
125824,116.285004,394004,502273,103758,835089095
125952,116.552002,399446,519121,94041,835970573
126080,117.218002,401207,501064,95892,836859257
126208,117.429932,401691,501864,96369,837747706
126336,118.473007,405836,492888,109674,838636198
126464,116.341003,378947,436850,87722,839517640
126592,116.400009,381249,432454,78861,840406153
126720,116.790009,379294,430217,108703,841287625
126848,117.181007,384567,450663,126900,842169098
126976,117.427002,383147,456235,108095,843050365
127104,117.101006,376970,427520,91246,843953101
127232,117.150009,382031,454372,92145,844848653
127360,117.366005,384209,465886,88849,845744205
127488,118.081009,391575,496439,103605,846632720
127616,117.779968,394677,499399,84225,847528271
127744,117.780006,391575,483544,97217,848416783
127872,118.054008,388581,496881,116323,849305295
128000,119.266006,389416,477041,82218,850186769
