array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
32256;4.1210002899;58548;2421;23;258048;51045838;29763803
32384;4.1130003929;59312;2415;22;259072;51267952;29837355
32512;3.9510002136;59865;2317;27;260096;51490143;29913051
32640;3.9350001812;59220;2435;22;261120;51712410;29988762
32768;4.2330002785;60616;2297;27;262144;51934754;30066635
32896;4.3900003433;60303;2244;16;263168;52157174;30235544
33024;6.4690003395;60829;2531;26;264192;52379670;30406472
33152;3.9820001125;62082;2112;26;265216;52602242;30577415
33280;4.8260002136;61667;2469;27;266240;52824889;30750521
33408;4.2820000648;62277;2546;25;267264;53047611;30921479
33536;7.1760001183;62926;2729;14;268288;53270408;31094584
33664;4.3230004311;62837;2219;29;269312;53493279;31267702
33792;7.5780005455;62766;2955;23;270336;53716225;31442983
33920;4.5360002518;63064;2314;19;271360;53939244;31613960
34048;3.9590001106;63593;2405;20;272384;54162337;31787064
34176;4.4340000153;64685;2288;21;273408;54385504;31960183
34304;4.0199999809;63613;2226;26;274432;54608743;32135463
34432;4.0440001488;63908;2238;17;275456;54832056;32308599
34560;4.4970002174;65396;2509;20;276480;55055440;32483881
34688;8.4260005951;66003;2910;22;277504;55278898;32659176
34816;4.4060001373;64985;2674;26;278528;55502427;32836631
34944;4.7690000534;65116;2517;26;279552;55726028;33007626
35072;4.5960001945;66506;2918;18;280576;55949700;33180732
35200;4.8810000420;67099;2583;28;281600;56173443;33353848
35328;4.9320001602;66315;2436;18;282624;56397258;33529129
35456;6.4710001945;66820;2478;21;283648;56621143;33702265
35584;4.4400000572;67134;2383;29;284672;56845099;33877545
35712;4.4770002365;68045;2557;24;285696;57069125;34052840
35840;4.3770003319;67715;2583;16;286720;57293220;34230296
35968;4.5980000496;67816;2474;24;287744;57517386;34403449
36096;4.9320001602;67929;2295;24;288768;57741621;34578730
36224;4.5770001411;69386;2407;18;289792;57965925;34754025
36352;5.6670002937;69175;2360;16;290816;58190298;34931481
36480;4.8600001335;69279;2328;19;291840;58414739;35106793
36608;4.8680000305;69276;2495;26;292864;58639249;35284249
36736;4.7310004234;70244;2555;23;293888;58863828;35461721
36864;4.9330000877;69917;2832;26;294912;59088474;35641352
36992;5.8210000992;70417;2711;25;295936;59313188;35812366
37120;4.7170000076;71142;2546;26;296960;59537970;35985470
37248;5.0670003891;72213;2797;21;297984;59762819;36158589
37376;4.9270000458;71576;2728;24;299008;59987735;36333869
37504;5.2700004578;72697;3091;19;300032;60212718;36507006
37632;5.0500001907;72237;2894;30;301056;60437767;36682286
37760;5.1740002632;73214;2343;13;302080;60662883;36857580
37888;5.2860002518;72200;2532;24;303104;60888065;37035036
38016;5.7510004044;72648;2648;30;304128;61113313;37208190
38144;5.7010002136;73166;2641;22;305152;61338626;37383470
38272;5.3840003014;73987;2533;21;306176;61564005;37558765
38400;5.7240004539;73613;2862;28;307200;61789449;37736221
38528;5.1450004578;74028;2520;19;308224;62014959;37911533
38656;4.9440002441;74415;2773;21;309248;62240533;38088990
38784;6.0280003548;75203;2590;23;310272;62466172;38266460
38912;5.2500004768;74807;2634;20;311296;62691875;38446092
39040;5.2470002174;75460;2781;26;312320;62917642;38619265
39168;5.1520004272;75775;3154;17;313344;63143473;38794545
39296;5.5930004120;76816;3139;21;314368;63369368;38969840
39424;5.4820003510;76215;2572;23;315392;63595327;39147296
39552;5.2590003014;77131;2916;11;316416;63821349;39322608
39680;5.6140003204;76387;2948;31;317440;64047434;39500065
39808;4.9750003815;77801;2710;26;318464;64273582;39677534
39936;5.4040002823;77809;2865;26;319488;64499793;39857166
40064;5.7410001755;77866;2826;28;320512;64726066;40032497
40192;5.0310001373;77897;2825;27;321536;64952402;40209952
40320;5.5550003052;78642;2894;28;322560;65178800;40387424
40448;5.2880001068;78768;2804;23;323584;65405259;40567057
40576;12.0920009613;79720;3406;20;324608;65631781;40744545
40704;5.6750001907;78823;3104;26;325632;65858364;40924175
40832;5.2710003853;79594;2690;29;326656;66085008;41103822
40960;5.8960003853;80146;3002;22;327680;66311714;41285630
41088;5.2240004539;80227;2684;26;328704;66538481;41456662
41216;5.6960000992;80577;2906;18;329728;66765308;41629768
41344;5.2580003738;81719;2532;31;330752;66992196;41802885
41472;5.6930003166;80914;2924;25;331776;67219144;41978165
41600;6.6590003967;81362;2693;19;332800;67446153;42151301
41728;6.0680003166;81228;2947;17;333824;67673221;42326581
41856;5.3440003395;82708;2677;31;334848;67900350;42501876
41984;6.7380003929;81892;2866;18;335872;68127538;42679332
42112;6.0230002403;82901;3680;30;336896;68354785;42852487
42240;5.8090004921;82769;3197;35;337920;68582092;43027768
42368;6.2120003700;83554;2792;22;338944;68809458;43203061
42496;6.0590004921;82886;3045;19;339968;69036883;43380517
42624;5.8240003586;83243;2780;31;340992;69264367;43555829
42752;6.1070003510;83546;3274;21;342016;69491909;43733285
42880;6.1350002289;84249;3004;23;343040;69719510;43910756
43008;6.4790000916;84401;3365;32;344064;69947169;44090389
43136;6.2500004768;84977;3186;21;345088;70174886;44263560
43264;12.7770004272;86107;3842;22;346112;70402661;44438843
43392;5.8440003395;86421;3358;12;347136;70630494;44614136
43520;5.6250004768;85220;3059;25;348160;70858384;44791591
43648;6.3160004616;85878;2757;22;349184;71086332;44966904
43776;6.3090004921;86594;3401;21;350208;71314337;45144360
43904;6.3390002251;86868;2683;35;351232;71542399;45321830
44032;13.5800008774;87656;3513;29;352256;71770518;45501464
44160;6.0590004921;87303;3290;26;353280;71998693;45676793
44288;6.4860005379;87385;3362;19;354304;72226925;45854249
44416;5.9570002556;88238;3262;27;355328;72455214;46031720
44544;11.3810005188;88422;3387;20;356352;72683559;46211353
44672;6.2330002785;87687;3258;23;357376;72911959;46388840
44800;5.9100003242;87920;3715;19;358400;73140416;46568472
44928;6.4470005035;89775;3509;13;359424;73368928;46748119
45056;7.2950005531;89079;3148;25;360448;73597497;46929927
45184;7.4130005836;89399;3425;25;361472;73826120;47103117
45312;6.8050003052;89008;3103;20;362496;74054799;47278396
45440;6.6600003242;91653;3400;36;363520;74283533;47453692
45568;6.1910004616;90140;3128;25;364544;74512321;47631148
45696;7.3830003738;90361;3388;23;365568;74741165;47806460
45824;6.9380002022;90511;3427;24;366592;74970063;47983916
45952;13.1450004578;93430;4249;18;367616;75199016;48161390
46080;14.1830005646;91975;4374;28;368640;75428023;48341021
46208;7.0340003967;91537;3607;26;369664;75657085;48516349
46336;6.8180003166;91153;3283;21;370688;75886200;48693804
46464;6.1610002518;93363;3079;25;371712;76115369;48871275
46592;6.8420004845;92569;3500;33;372736;76344592;49050908
46720;6.9040002823;92436;3019;21;373760;76573869;49228395
46848;7.1430001259;93083;3676;20;374784;76803199;49408028
46976;6.8840003014;94848;3376;21;375808;77032583;49587675
47104;6.3070001602;93075;3747;19;376832;77262019;49769483
47232;7.2340002060;93391;3376;30;377856;77491509;49944830
47360;7.4650001526;94082;3387;20;378880;77721051;50122287
47488;7.5920004845;95033;3473;32;379904;77950646;50299758
47616;7.3250002861;94397;3145;25;380928;78180294;50479390
47744;6.8330001831;95301;3255;23;381952;78409995;50656878
47872;7.1190004349;94480;3347;21;382976;78639747;50836509
48000;6.8850002289;96138;3465;12;384000;78869552;51016157
48128;6.8490004539;96055;3398;24;385024;79099409;51197965
48256;6.9940004349;96608;3607;31;386048;79329317;51375471
48384;6.9180002213;96100;3336;26;387072;79559278;51555102
48512;6.8880004883;97132;3597;30;388096;79789290;51734750
48640;6.9390001297;97438;3775;36;389120;80019353;51916559
48768;7.3120002747;97184;3004;28;390144;80249468;52096221
48896;7.5840005875;97790;3551;23;391168;80479634;52278030
49024;7.5920004845;97804;3520;23;392192;80709851;52459853
49152;7.4950003624;99324;3354;21;393216;80940120;52643837
49280;7.4980001450;98446;3516;18;394240;81170439;52711975
49408;7.6070003510;98240;3673;15;395264;81400808;52782166
49536;7.4180002213;100128;3145;24;396288;81631228;52852373
49664;7.6450004578;99159;3716;21;397312;81861699;52924742
49792;7.6960005760;99687;3335;24;398336;82092220;52994965
49920;7.1460003853;99926;4050;29;399360;82322791;53067335
50048;7.8070001602;101992;3615;27;400384;82553412;53139717
50176;7.7680006027;100399;3312;25;401408;82784083;53214260
50304;6.7640004158;100295;4120;18;402432;83014804;53284509
50432;7.3790001869;101397;4059;19;403456;83245574;53356871
50560;6.9860005379;102443;3498;30;404480;83476394;53429254
50688;7.8350005150;101348;3728;30;405504;83707263;53503798
50816;7.5320005417;102066;3684;18;406528;83938182;53576198
50944;7.1720004082;102325;3740;32;407552;84169149;53650743
51072;6.7830004692;103090;3345;27;408576;84400166;53725300
51200;7.1560001373;103005;3783;31;409600;84631232;53802021
51328;6.8140001297;103021;3783;25;410624;84862346;53872280
51456;7.5750002861;103708;3882;19;411648;85093509;53944649
51584;7.6000003815;104719;4185;30;412672;85324721;54017032
51712;6.8320002556;103162;3660;27;413696;85555981;54091575
51840;7.2610001564;104418;3547;22;414720;85787289;54163976
51968;6.8260002136;105066;4008;25;415744;86018646;54238519
52096;7.5350003242;106077;3881;27;416768;86250050;54313079
52224;7.1100001335;105004;3872;29;417792;86481503;54389800
52352;7.3810005188;105296;3760;27;418816;86713003;54462216
52480;6.8520002365;105223;3739;15;419840;86944551;54536760
52608;7.4340004921;107304;3956;25;420864;87176147;54611320
52736;7.9780001640;106463;3945;24;421888;87407790;54688040
52864;7.9920005798;106687;3947;30;422912;87639481;54762616
52992;7.7480001450;107468;3548;31;423936;87871218;54839335
53120;6.9380002022;108201;3800;27;424960;88103003;54916071
53248;7.5970005989;107347;4053;17;425984;88334835;54994967
53376;7.7450003624;107752;3961;29;427008;88566714;55065246
53504;7.3720002174;108497;4095;20;428032;88798639;55137613
53632;7.1960005760;110211;3918;17;429056;89030612;55209996
53760;7.8200001717;108803;4298;31;430080;89262630;55284540
53888;7.2040004730;108400;3906;31;431104;89494696;55356941
54016;6.9850001335;109958;3913;26;432128;89726807;55431484
54144;7.7420005798;110341;4144;27;433152;89958965;55506043
54272;7.6590003967;109907;4137;20;434176;90191169;55582763
54400;7.2130002975;110426;4065;22;435200;90423419;55655181
54528;6.9780001640;110371;4019;30;436224;90655715;55729724
54656;7.7930002213;111820;3851;25;437248;90888057;55804285
54784;7.9980001450;111086;3649;35;438272;91120444;55881003
54912;8.0310001373;111255;3904;28;439296;91352877;55955580
55040;7.6030001640;112158;4017;26;440320;91585356;56032300
55168;10.2750005722;113483;4296;27;441344;91817879;56109034
55296;12.8970003128;112586;4664;20;442368;92050449;56187933
55424;11.3830003738;111879;4411;28;443392;92283063;56260367
55552;7.7830004692;112667;4104;24;444416;92515722;56334911
55680;8.1120004654;114784;4319;24;445440;92748427;56409470
55808;7.3770003319;114181;4597;15;446464;92981176;56486191
55936;7.1190004349;113176;3932;23;447488;93213970;56560765
56064;7.6019287109;114710;4387;25;448512;93446808;56637486
56192;14.3490009308;116928;4918;32;449536;93679691;56714223
56320;7.8370003700;115270;4259;20;450560;93912619;56793117
56448;7.5250005722;114495;4215;16;451584;94145591;56867711
56576;7.1050004959;115702;4290;30;452608;94378607;56944431
56704;8.0640001297;117280;4023;20;453632;94611667;57021166
56832;7.0960001945;116902;3995;19;454656;94844772;57100062
56960;7.1420001984;116419;4386;32;455680;95077920;57176814
57088;8.0820007324;116852;4295;19;456704;95311112;57255710
57216;7.9460005760;118036;4250;20;457728;95544348;57334621
57344;10.3940000534;117416;4771;25;458752;95777627;57415693
57472;7.5340003967;117636;4359;22;459776;96010951;57485989
57600;13.5900011063;118530;4861;35;460800;96244317;57558359
57728;7.3720002174;120717;4317;32;461824;96477727;57630740
57856;7.5700001717;119022;3919;21;462848;96711180;57705283
57984;8.2340002060;118687;4171;29;463872;96944677;57777684
